"location","source","target"
"","help.HowDoISaveAPostingToRecallItLater","ಪೋಸ್ಟ್ ಮಾಡಿರುವುದನ್ನು ನಾನು ಮರಳಿ ಕರೆಯಲು ಹೇಗೆ ಉಳಿಸಲಿ?"
"","help.HowDoISaveAPostingToRecallItLater_content","ನಮಗೆ ಇಷ್ಟವಿರುವುದರ ಪಟ್ಟಿಯಲ್ಲಿ  ಹೋಗಿ ಹಾಗೂ  ""ಅಚ್ಚುಮೆಚ್ಚಿನದಕ್ಕೆ ಸೇರಿಸಿರಿ"" ಬಟನ್ನನ್ನು ಹಂತದಲ್ಲಿಡಲು  ಕ್ಲಿಕ್ ಮಾಡಿ."
"","help.HowDoIShareAnAdOnFacebookTwitterEtc","Facebook / Twitter ಇತ್ಯಾದಿಯಲ್ಲಿ ನಾನು ಜಾಹೀರಾತನ್ನು ಹೇಗೆ ಹಂಚಿಕೊಳ್ಳಲಿ?"
"","help.HowDoIShareAnAdOnFacebookTwitterEtc_content","ಯಾವಾಗ ಜಾಹೀರಾತು ತೆರೆಯುತ್ತದೋ ಆಗ, ಜಾಹೀರಾತಿನ ಪಠ್ಯದ ಕೆಳಗೆ ನೋಡಿರಿ. ಅಲ್ಲಿ ಒಂದು “ಜಾಹೀರಾತನ್ನು ಹಂಚಿಕೊಳ್ಳಿರಿ” ಎಂದ ಒಂದು ಕಾಲಂ ಇದೆ. ಅದರ ಕೆಳಗಡೆ, ನೀವು ಜಾಹೀರಾತನ್ನು ಹಂಚಿಕೊಳ್ಳಲು ಕ್ಲಿಕ್ ಮಾಡಬೇಕಾದ ಜಾಗಗಳ ಪಟ್ಟಿ ಇದೆ; Facebook, Twitter ಹಾಗೂ ಇ ಮೈಲ್ ಇನ್ನಿತರಗಳಲ್ಲಿ ಒಂದು."
"","help.HowDoIUploadAPicture","ನಾನು ಚಿತ್ರವನ್ನು ಹೇಗೆ ಏರಿಸುವುದು?"
"","help.HowDoIUploadAPicture_content","""Ad details"" ನ ಪುಟದ ಕೆಳಗಡೆಯಲ್ಲಿ ಎಲ್ಲಿ ನೀವು ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ಫಾರಂನ್ನು ಪೋಸ್ಟ್ ಮಾಡಲು ಭರ್ತಿ ಮಾಡುತ್ತೀರೋ ಅಲ್ಲಿ, ನಿಮಗೆ ಫೋಟೋವನ್ನು ಸೇರಿಸುವ ಆಯ್ಕೆಯ ವಿಭಾಗವು ನಿಮಗೆ ಕಾಣುತ್ತದೆ.  ನೀವು  ""Browse"" ಬಟನ್ನಿನ ಮೇಲೆ ಕ್ಲಿಕ್ ಮಾಡಿದರೆ, ನಿಮ್ಮ ಕಂಪ್ಯೂಟರಿನ ಮೇಲೆ ಎಲ್ಲಾ ಫೈಲುಗಳ ಸಮೇತ ಒಂದು ಕಿಟಕಿಯು ಕಾಣುತ್ತದೆ. ಅವು ಅಪ್ ಲೋಡ್ ಮಾಡಲು ಇಚ್ಚಿಸಿರುವ ಚಿತ್ರದ ಫೈಲನ್ನು ಆಯ್ಕೆ ಮಾಡಿ ಹಾಗೂ ನಂತರ ತೆರೆಯಿರಿ. ಇದು ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ಚಿತ್ರದ ಫೈಲಿನಲ್ಲಿ ಒಂದು ಜೋಡಿಸಲು ಸೃಷ್ಟಿಸುತ್ತದೆ. ಇನ್ನೂ ಹೆಚ್ಚಾದ ಚಿತ್ರಗಳನ್ನು ಅಪ್ ಲೋಡ್ ಮಾಡಲು, ಮುಂದಿನ “Browse”  ಬಟನ್ನಿನ ಮೇಲೆ ಕ್ಲಿಕ್ ಮಾಡಿ.  ಪ್ರದೇಶ 1 ರಲ್ಲಿ ಇಟ್ಟಿರುವ ಚಿತ್ರವು ಮುಖ್ಯವಾದ ಪ್ರತಿಬಿಂಬವು ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ಶೀರ್ಷಿಕೆಯು ಕ್ಯಾಟಗರಿಯ ಪಟ್ಟಿಯು ಕಾಣುತ್ತದೆ. <br /><<BRAND>> ಚಿತ್ರವನ್ನು ಅಪ್ ಲೋಡ್ ಮಾಡುವ ಪ್ರಕ್ರಿಯೆಯು ಸುಲಭ ಹಾಗೂ ನೀವು ಪ್ರತಿ ಪೋಸ್ಟಿಂಗಿಗೂ  <<NUMBER>> (<<NUMBER_IN_WORDS>>)  ತನಕ ಅಪ್ ಲೋಡ್ ಮಾಡಬಹುದು. ಹಗುರವಾದ ಚಿತ್ರಗಳು ಶೀಘ್ರವಾಗಿ ಅಪ್ ಲೋಡ್ ಆಗುತ್ತದೆ; ಉತ್ತಮವಾಗಿಪ್ರತಿ <<WEIGHT>>ಕೆ ಬಿಗಿಂತ ಕಡಿಮೆ."
"","help.HowDoIUploadAPicture_contentNew","ಜಾಹೀರಾತಿನ  ಶೀರ್ಷಿಕೆಯ ಕೆಳಗಿರುವ ರ್ಪೋಸ್ಟಿಂಗ್ ಫಾರಂನಲ್ಲಿ, ನಿಮಗೆ ಒಂದು ಅಥವಾ ಅದಕ್ಕಿಂತ ಹೆಚ್ಚು ಫೋಟೋಗಳನ್ನು ಅಂಟಿಸುವ ಆಯ್ಕೆಯನ್ನು ಕೊಡಲು  ಒಂದು ಬಟನ್ನನ್ನು ಕಾಣುತ್ತೀರಿ. ನೀವು  ""ಫೋಟೋಗಳನ್ನು ಆಯ್ಕೆ ಮಾಡಿ"" ಬಟನ್ನಿನ ಮೇಲೆ ಕ್ಲಿಕ್ ಮಾಡಿದರೆ, ನಿಮ್ಮ ಕಂಪ್ಯೂಟರ್ ನಲ್ಲಿ ಫೈಲುಗಳನ್ನು ಆಯ್ಕೆ ಮಾಡುವ ಅವಕಾಶವನ್ನು ಕೊಡಲು ಒಂದು ವಿಂಡೋ ತೆರೆಯುತ್ತದೆ. ನೀವು ಅಪ್ ಲೋಡ್ ಮಾಡಲು ಇಚ್ಛಿಸಿರುವ ಚಿತ್ರದ ಫೈಲನ್ನು ಆಯ್ಕೆ ಮಾಡಿ ಹಾಗೂ “ಓಕೆ”ಯನ್ನು ಕ್ಲಿಕ್ ಮಾಡಿ. ಇದು ನಿಮ್ಮ ಜಾಹೀರಾತಿನಲ್ಲಿ ಚಿತ್ರವನ್ನು ಅಪ್ ಲೋಡ್ ಮಾಡುತ್ತದೆ. ಇನ್ನೂ ಹೆಚ್ಚಿನ ಚಿತ್ರಗಳನ್ನು ಅಪ್ ಲೋಡ್ ಮಾಡಲು, ಮುಂದಿನ ವರ್ಗದ ಪಟ್ಟಿಗಳಲ್ಲಿ ನಿಮ್ಮ ನಂತರದ ಜಾಹೀರಾತಿನ ಶೀರ್ಷಿಕೆಯಲ್ಲಿ ಕಾಣಬರುತ್ತದೆ. <<BRAND>> ಚಿತ್ರದ ಅಪ್ ಲೋಡ್ ಪ್ರಕ್ರಿಯೆಯು ಸುಲಭ ಹಾಗೂ ನೀವು ಪ್ರತಿ ಜಾಹೀರಾತಿಗೆ 20 (ಇಪ್ಪತ್ತು) ರಷ್ಟು ಚಿತ್ರಗಳನ್ನು ಅಪ್ ಲೋಡ್ ಮಾಡಬಹುದು. ಫೈಲಿನ ಅಳತೆ ಚಿಕ್ಕದಿದ್ದರೆ, ಅದು ಶೀಘ್ರವಾಗಿ ಲೋಡ್ ಆಗುತ್ತದೆ. ನಾವು  ಪ್ರತಿ ಬಾರಿಯೂ 200ಕೆಬಿ ಗಿಂತ ಅಧಿಕವಾಗಿ ಚಿತ್ರಗಳನ್ನು ಅಪ್ ಲೋಡ್ ಮಾಡದಿರಲು ಸಲಹೆ ಕೊಡುತ್ತೇವೆ. ಚಿತ್ರವಿಲ್ಲದಿರುವ ಜಾಹೀರಾತುಗಳಿಗಿಂತ  ಚಿತ್ರದ ಸಮೇತವಿರುವ ಜಾಹೀರಾತುಗಳಿಗೆ ಪ್ರತಿಕ್ರಿಯೆಯು ಹೆಚ್ಚೆಂದು ನಾವು ಗಮನಿಸಿದ್ದೇವೆ. <<BRAND>>  ಸೈಟಿನಲ್ಲಿ ಚಿತ್ರವನ್ನು ಅಪ್ ಲೋಡ್ ಮಾಡುವುದು ಉಚಿತ."
"","help.HowLongWillMyPostingAppearOnBrand","<<BRAND>>ನಲ್ಲಿ ನಾನು ಪೋಸ್ಟ್ ಮಾಡಿರುವುದು ಎಷ್ಟು ದಿನ ಕಾಣಿಸುತ್ತದೆ?"
"","help.HowLongWillMyPostingAppearOnBrand_content","ಸಧ್ಯದಲ್ಲಿ <<BRAND>>ನಲ್ಲಿ ಪೋಸ್ಟ್ ಗಳು  ಗರಿಷ್ಠ  ಪ್ರಮಾಣದ <<NUMBER>> ದಿನಗಳು ಕಾಣಿಸುತ್ತದೆ. ಆ ಸಮಯದ ನಂತರ, ಪೋಸ್ಟ್ ಗಳು ಯಾಂತ್ರಿಕವಾಗಿ ಮುಗಿದು ಹೋಗುತ್ತದೆ  ಹಾಗೂ ಅದನ್ನು ತೆಗೆದು ಹಾಕಲಾಗುತ್ತದೆ"
"","help.HowLongWillMyPostingAppearOnBrand_contentNew","ಪ್ರಸ್ತುತ <<BRAND>> ನಲ್ಲಿ ಆಗಿರುವ ಪೋಸ್ಟ್ ಗಳು <<NUMBER>> ದಿನಗಳ ನಂತರ ಮುಕ್ತಾಯವಾಗುತ್ತದೆ. ದಯವಿಟ್ಟು, ನಿಮ್ಮ ಜಾಹೀರಾತನ್ನು ನಿಮಗೆ ಪ್ರಚಾರಿಸಲು ಅವಶ್ಯಕತೆಯೇ ಇರದಿದ್ದರೆ ಜಾಹೀರಾತನ್ನು ಕೈಯಾರೆ ತೆಗೆದು ಹಾಕಿರಿ."
"","help.IsBrandFree","<<BRAND>> ಉಚಿತವಿದೆಯಾ?"
"","help.IsBrandFree_content","ಹೌದು, <<BRAND>> 100% ಉಚಿತ!"
"","help.MoreGuidelines","ಹೆಚ್ಚಿನ ನಿರ್ದೇಶನಗಳು"
"","help.NewToBrand","<<BRAND>>ಗೆ ಹೊಸದು"
"","help.PersonalTouch","ದಯವಿಟ್ಟು ನಿಮ್ಮ ಹೆಸರನ್ನು ಎಂಟರ್ ಮಾಡಿರಿ. ವೈಯಕ್ತಿಕ ಸಂಪರ್ಕ ನೀಡುವುದರಿಂದ ನೀವು ಹೆಚ್ಚು ಉತ್ತರಗಳನ್ನು ಆಕರ್ಷಿಸುತ್ತೀರಿ."
"","help.PostingBalloonTip_description_30_301","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಏರ್ ಕಂಡೀಷನ್, ಕ್ಯಾಬಿನೆಟ್ ಗಳು, ಮುಂಭಾಗ ಮತ್ತು ಹಿಂಭಾಗ, ಕುಟುಂಬ, ಪಿಂಚಣಿಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_363","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಪಾರ್ಕಿಂಗ್ ಸ್ಥಳಗಳು, ಕೊಳ, ಅನೇಕ ಸ್ನಾನಗೃಹಗಳು, ಬಾರ್ಬೆಕ್ಯೂ, ಬಾಲ್ಕನಿ ಹಾಗೂ ಶಾಪಿಂಗ್ ಗೆ, ಶಾಲೆಗಳಿಗೆ, ಬೇಕರಿಗಳಿಗೆ, ಔಷಧಾಲಯಗಳಿಗೆ ಹತ್ತಿರವನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_367","ಪಾರ್ಕಿಂಗ್ ಸ್ಥಳಗಳು, ಕೊಳ, ಸ್ನಾನಗೃಹಗಳ ಸಂಖ್ಯೆಗಳು, ಬಾರ್ಬೆಕ್ಯೂ, ಬಾಲ್ಕನಿ, ಸಮೀಪದ ಶಾಪಿಂಗ್ ಸ್ಥಳ , ಶಾಲೆಗಳು, ಬೇಕರಿಗಳು, ಔಷಧಾಲಯಗಳ ರೀತಿಯ ನಿಮ್ಮ ಆಸ್ತಿ ವಿವರಗಳನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_368","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಸ್ಥಳ, ವಲಯ, ಸ್ಥಳಾಕೃತಿ, ಹೆಗ್ಗುರುತುಗಳು, ಸುತ್ತಮುತ್ತಲನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_376","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಸಾಮರ್ಥ್ಯ, ಎಂಜಿನ್, ದಾಖಲೆ, ಇಂಧನವನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_377","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಸಂರಕ್ಷಣಾ ಸ್ಥಿತಿ, ತಾಂತ್ರಿಕ ವಿಶೇಷತೆಗಳು ಮತ್ತು ಮೂಲಸ್ಥಾನವನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_378","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ವಿದ್ಯುತ್ತಿನ ಕಿಟಕಿಗಳು, ಅಲಾರಂಗಳು, ಸ್ಟೀರಿಯೋ, ಡಿವಿಡಿ ಪ್ಲೇಯರ್, ಏರ್ ಬ್ಯಾಗ್, ಇಂಧನ, ರಿಪೇರಿ ಹಾಗೂ ಏರ್ ಕಂಡೀಷನ್ ಗಳನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_379","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಇಂಧನ, ಅಲಾರಂ, ಛಾವಣಿಯ ರ್ಯಾಕ್ ಐ ಪಿ ವಿ ಎ ಯನ್ನು  ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_388","ನಿಮ್ಮ ಆಸ್ತಿಯ ವಿವರಗಳಾದ  ತಂಗುವ ಅವಧಿ, ಅನೇಕ ಸ್ನಾನಗೃಹಗಳು, ಬಾರ್ಬೆಕ್ಯೂ, ಬಾಲ್ಕನಿ, ಪಾರ್ಕಿಂಗ್ ಸ್ಥಳಗಳು, ಹಾಗೂ ಶಾಪಿಂಗ್ ಗೆ, ಶಾಲೆಗಳಿಗೆ, ಬೇಕರಿಗಳಿಗೆ, ಔಷಧಾಲಯಗಳಿಗೆ ಹತ್ತಿರವನ್ನು ನಮೂದಿಸಿ.ಸ್ಥಳವನ್ನು ನಮೂದಿಸಿ (ಉಲ್ಲೇಖಿತ ಪಾಯಿಂಟ್)."
"","help.PostingBalloonTip_description_30_410","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಸ್ಥಳ, ವಲಯ, ಸ್ಥಳಾಕೃತಿ, ಹೆಗ್ಗುರುತುಗಳು, ಸುತ್ತಮುತ್ತಲನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_415","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ಸ್ಥಳ, ವಲಯ, ಸ್ಥಳಾಕೃತಿ, ಹೆಗ್ಗುರುತುಗಳು, ಸುತ್ತಮುತ್ತಲನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_description_30_416","ನಿಮ್ಮ ಆಸ್ತಿಗಳ ವಿವರಗಳಾದ ಉದಾಹರಣೆಗೆ ವಿದ್ಯುತ್ತಿನ ಕಿಟಕಿಗಳು, ಅಲಾರಂಗಳು, ಸ್ಟೀರಿಯೋ, ಡಿವಿಡಿ ಪ್ಲೇಯರ್, ಏರ್ ಬ್ಯಾಗ್, ಇಂಧನ, ರಿಪೇರಿ ಹಾಗೂ ಏರ್ ಕಂಡೀಷನ್ ಗಳನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_301","ನಿಮ್ಮ ಆಸ್ತಿಯ ಬಾಡಿಗೆಯ ನಿಜವಾದ ಬೆಲೆಯನ್ನು ನಮೂದಿಸಿ.ನೀವು ಬೆಲೆಯನ್ನು ಸಂಧಾನದ ಮೂಲಕ ಸಡಿಲ ಮಾಡಬಹುದಾದರೆ, ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ವಿವರಣೆಯಲ್ಲಿ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_363","ನಿಮ್ಮ ಆಸ್ತಿಯ ಬಾಡಿಗೆಯ ನಿಜವಾದ ಬೆಲೆಯನ್ನು ನಮೂದಿಸಿ.ನೀವು ಬೆಲೆಯನ್ನು ಸಂಧಾನದ ಮೂಲಕ ಸಡಿಲ ಮಾಡಬಹುದಾದರೆ, ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ವಿವರಣೆಯಲ್ಲಿ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_367","ನಿಮ್ಮ ಆಸ್ತಿಯ ನಿಜವಾದ ಬೆಲೆ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಮಾರಾಟವನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_368","ನಿಮ್ಮ ಆಸ್ತಿಯ ಬಾಡಿಗೆಗೆ ಅಥವಾ ಮಾರಾಟಕ್ಕೆ ನಿಜವಾದ ಬೆಲೆ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಬೆಲೆಯೊಂದನ್ನು ನಮೂದಿಸಿ.ನೀವು ಬೆಲೆಯನ್ನು ಸಂಧಾನದ ಮೂಲಕ ಸಡಿಲ ಮಾಡಬಹುದಾದರೆ, ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ವಿವರಣೆಯಲ್ಲಿ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_376","ನಿಮ್ಮ ಬೋಟ್ ಆಥವಾ ಸ್ಪೀಡ್ ಬೋಟ್ ನ ಮಾರಾಟಕ್ಕೆ ನಿಜವಾದ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಬೆಲೆಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_377","ನಿಮ್ಮ ಕಾರಿನ ಭಾಗಗಳಿಗೆ ನಿಜವಾದ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಬೆಲೆಯೊಂದನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_378","ನಿಮ್ಮ ವಾಹನದ ಮಾರಾಟಕ್ಕೆ ನಿಜವಾದ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಬೆಲೆಯೊಂದನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_379","ನಿಮ್ಮ ವಾಹನದ ಸ್ಪರ್ಧಾತ್ಮಕ ಮಾರಾಟಕ್ಕೆ ನಿಜವಾದ ಬೆಲೆಯೊಂದನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_388","ನಿಮ್ಮ ಆಸ್ತಿಯ ಬಾಡಿಗೆಯ ನಿಜವಾದ ಬೆಲೆಯನ್ನು ನಮೂದಿಸಿ. ನೀವು ಬೆಲೆಯನ್ನು ಸಂಧಾನದ ಮೂಲಕ ಸಡಿಲ ಮಾಡಬಹುದಾದರೆ, ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ವಿವರಣೆಯಲ್ಲಿ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_410","ನಿಮ್ಮ ಆಸ್ತಿಯ ಬಾಡಿಗೆಗೆ ಅಥವಾ ಮಾರಾಟಕ್ಕೆ ನಿಜವಾದ ಬೆಲೆ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಬೆಲೆಯೊಂದನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_415","ನಿಮ್ಮ ಆಸ್ತಿಯ ಬಾಡಿಗೆಗೆ ಅಥವಾ ಮಾರಾಟಕ್ಕೆ ನಿಜವಾದ ಬೆಲೆ ಮತ್ತು ಸ್ಪರ್ಧಾತ್ಮಕ ಬೆಲೆಯೊಂದನ್ನು ನಮೂದಿಸಿ. ನೀವು ಬೆಲೆಯನ್ನು ಸಂಧಾನದ ಮೂಲಕ ಸಡಿಲ ಮಾಡಬಹುದಾದರೆ, ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ವಿವರಣೆಯಲ್ಲಿ ಮಾಹಿತಿಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_price_30_416","ನಿಮ್ಮ ವಾಹನದ ಸ್ಪರ್ಧಾತ್ಮಕ ಮಾರಾಟಕ್ಕೆ ನಿಜವಾದ ಬೆಲೆಯನ್ನು ನಮೂದಿಸಿ."
"","help.PostingBalloonTip_title_30_301","ನಿಮ್ಮ ಜಾಹೀರಾತಿನ ಶೀರ್ಷಿಕೆಯು ಜಾಹಿರಾತು ಏನೆಂಬುದನ್ನು ಸಂಪೇಕ್ಷಿಸಬೇಕು. ಉದಾ: ಸಾವೊ ಪಾಲೊನಲ್ಲಿ ಬಾಲಕಿಯರಿಗೆ ಕೋಣೆ"
"","help.PostingBalloonTip_title_30_363","ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ಒಂದು ಆಕರ್ಷಕ ಶೀರ್ಷಿಕೆ ನೀಡಿ! ಆಸ್ತಿಯ ವಿಧ, ನೆರೆಹೊರೆ, ಕೋಣೆಗಳ ಸಂಖ್ಯೆಗಳನ್ನು ನಮೂದಿಸಿ. ಉದಾ: ಮೂಕಾ ನಲ್ಲಿ ಮನೆ, ಮಲಗುವ ಕೋಣೆಗಳು, ಸಜ್ಜುಗೊಳಿಸಿರುವುದು"
"","help.PostingBalloonTip_title_30_367","ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ಒಂದು ಆಕರ್ಷಕ ಶೀರ್ಷಿಕೆ ನೀಡಿ! ಆಸ್ತಿಯ ವಿಧ, ನೆರೆಹೊರೆ, ಕೋಣೆಗಳ ಸಂಖ್ಯೆಗಳನ್ನು ನಮೂದಿಸಿ. ಉದಾ: ಮೂಕಾ ನಲ್ಲಿ ಮನೆ, ಮಲಗುವ ಕೋಣೆಗಳು, ಸಜ್ಜುಗೊಳಿಸಿರುವುದು"
"","help.PostingBalloonTip_title_30_368","ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ಒಂದು ಆಕರ್ಷಕ ಶೀರ್ಷಿಕೆ ನೀಡಿ!  ನೆರೆಹೊರೆ, ನಗರ, ಅಳತೆಯನ್ನು ನಮೂದಿಸಿ. ಉದಾ: ಬ್ರಾಸ್, ಸಾವೊ ಪಾಲೊ, 180 m² ರಲ್ಲಿ ಅಂಗಡಿ"
"","help.PostingBalloonTip_title_30_376","ರಚನೆ, ಮಾದರಿ ಮತ್ತು ವಿವರಗಳನ್ನು ನಮೂದಿಸಿ. ಉದಾ: ಸ್ಪೀಡ್ ಬೋಟ್ 18 ಅಡಿ ಎವಿನ್ ರೂಡ್ 115 ಹೆಚ್ ಪಿಯ ಜೊತೆ."
"","help.PostingBalloonTip_title_30_377","ತುಣುಕಿನ ಸ್ಪಷ್ಟ ಉಪಯೋಗಕ್ಕೆ ಅದನ್ನು ವಿವರಿಸಿ. ಉದಾ: ಫಿಯಟ್ ಪ್ಯಾಲಿಯೋನ ವೀಲ್ ರಿಮ್ 14"
"","help.PostingBalloonTip_title_30_378","ನಿಮ್ಮ ಶೀರ್ಷಿಕೆಯನ್ನು ಇನ್ನೂ ಹೆಚ್ಚಿನ ವಿವರಣೆಯೊಂದಿಗೆ ಸಂಪೂರ್ಣ ಮಾಡಿ. ಉದಾ: 2012 ಫಿಯಸ್ಟ 1.6. ಅತ್ಯುತ್ತಮ ಸ್ಥಿತಿ!"
"","help.PostingBalloonTip_title_30_379","ನಿಮ್ಮ ಶೀರ್ಷಿಕೆಯನ್ನು ಇನ್ನೂ ಹೆಚ್ಚಿನ ವಿವರಣೆಯೊಂದಿಗೆ ಸಂಪೂರ್ಣ ಮಾಡಿ. ಉದಾ ಹೋಂಡ ಸಿ ಜಿ 150. ಅತ್ಯುತ್ತಮ ಸ್ಥಿತಿ!:"
"","help.PostingBalloonTip_title_30_388","ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ಒಂದು ಆಕರ್ಷಕ ಶೀರ್ಷಿಕೆ ನೀಡಿ! ಆಸ್ತಿಯ ವಿಧ, ನೆರೆಹೊರೆ, ಕೋಣೆಗಳ ಸಂಖ್ಯೆಗಳನ್ನು ನಮೂದಿಸಿ. ಉದಾ: ಗೌರುಜಾನಲ್ಲಿ ಮನೆ, 2 ಮಲಗುವ ಕೋಣೆಗಳು, ಸಜ್ಜುಗೊಳಿಸಿರುವುದು"
"","help.PostingBalloonTip_title_30_410","ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ಒಂದು ಆಕರ್ಷಕ ಶೀರ್ಷಿಕೆ ನೀಡಿ! ನೆರೆಹೊರೆ, ನಗರ, ಅಳತೆಯನ್ನು ನಮೂದಿಸಿ. . ಉದಾ:ಪರ್ಡಿಝೆಸ್, ಸಾವೊ ಪಾಲೊ, 200 m² ನಲ್ಲಿ ಜಮೀನು."
"","help.PostingBalloonTip_title_30_415","ನಿಮ್ಮ ಜಾಹೀರಾತಿಗೆ ಒಂದು ಆಕರ್ಷಕ ಶೀರ್ಷಿಕೆ ನೀಡಿ!  ನೆರೆಹೊರೆ, ನಗರ, ಅಳತೆಯನ್ನು ನಮೂದಿಸಿ. ಉದಾ: ಸಾಲ್ವಡಾರ್ , 180 m²ನಲ್ಲಿ ರೆಸ್ಟೋರೆಂಟ್"
"","help.PostingBalloonTip_title_30_416","ರಚನೆ, ಮಾದರಿ ಮತ್ತು ವಿವರಗಳನ್ನು ನಮೂದಿಸಿ. ಉದಾ: ರೆನಾಲ್ಟ್ ಮಾಸ್ಟರ್ ವ್ಯಾನ್ 2010 16 ಸ್ಥಳಗಳು. ಅತ್ಯುತ್ತಮ ಸ್ಥಿತಿ!"
"","help.Postings","Postings"
"","help.SearchTheHelpPages","ಸಹಾಯದ ಪುಟಗಳನ್ನು ಹುಡುಕಿರಿ"
"","help.TelephoneNumber","ಆಸಕ್ತ ಖರೀದಿದಾರರು ನಿಮ್ಮನ್ನು ಕರೆ ಮಾಡಲು ದಯವಿಟ್ಟು ದೂರವಾಣಿ ಸಂಖ್ಯೆಯನ್ನು ನಮೂದಿಸಿ."
"","help.Twenty","ಇಪ್ಪತ್ತು"
"","help.Warning","Warning"
"","help.Warning_content","It is under the sole responsibility of <<BRAND>> users to verify and to complete this list in accordance with the current laws in your country of residence. Important disparities and changes can exist or happen in regards to the unique prohibited articles, the means of payment and their degree of safety, but also all other aspects governing the relations between buyers and sellers. In every country, this information can be directly obtained from the official authorities about these laws. As a USA-based company, <<BRAND>> provides the legal information required in USA.  Please direct your comments and laws you'd like to add for your country to add to <<CONTACTLINK>>Legal Issues<</CONTACTLINK>>."
"","help.WhatAreClassifieds","ಕ್ಲಾಸಿಫೈಡ್ ಗಳು ಅಂದರೆ ಏನು?"
