"location","source","target"
"","help.help.PostingBalloon_price_30_368","Sláðu inn raunverulegt verð, markaðsverð eða leiguverð eignarinnar. Ef hægt er að semja um verð skaltu færa upplýsingar inn í lýsingu auglýsingarinnar."
"","help.help.PostingBalloon_price_30_415","Sláðu inn raunverulegt verð, markaðsverð eða leiguverð eignarinnar. Ef hægt er að semja um verð skaltu færa upplýsingar inn í lýsingu auglýsingarinnar."
"","help.HowCanIAvoidAFraud","Hvernig get ég forðast svindlara?"
"","help.HowCanIAvoidAFraud_content","Við hjá <<BRAND>> teljum öruggustu leiðina til að eiga viðskipta vera heima í héraði, þar sem þú getur skoðað vöruna, hitt seljandann og borgað þegar þú færð hana afhenta. Ef þú átt í alþjóðlegum vöruviðskiptum mælum við eindregið með því að þú grípir til eftirfarandi ráðstafana:<ul><li>Notaðu alltaf <<BRAND>>-kerfið<br /> Notaðu alltaf tengilinn „Svara þessari auglýsingu“ á síðunni sem inniheldur upplýsingar um vöruna. Seljandanum verður sendur tölvupóstur með netfangi þínu og öll viðskipti milli þín og seljandans fara í gegnum kerfið okkar. Á þennan hátt getum við haft samband við þig tafarlaust ef við komumst að sviksamlegu athæfi seljandans. Þar sem það kostar ekkert að nota markaðstorg okkar er engin ástæða til að eiga í samskiptum utan þess.</li><li> Vertu viss um hvað þú er að kaupa<br />Áður en þú gerir seljandanum tilboð skaltu spyrja spurninga til að komast að meiru um vöruna. Þú getur sent seljandanum athugasemd og gert tilboð þegar þú hefur fengið fullvissu. Við mælum líka með að þú skoðir smásöluverð vörunnar og verð hennar hjá öðrum meðlimum síðunnar til samanburðar. Mundu að ef verðið lítur út fyrir að vera of lágt til að standast, stenst það sennilega ekki. Hafðu þetta í huga þegar þú kaupir hátæknivörur, sérstaklega þegar þær eru langt undir venjulegu verði. Svindlarar auglýsa sérstaklega hátæknivörur á borð við flatskjái, fartölvur og farsíma. Oft er hægt að spyrja um raðnúmer vörunnar áður en greitt er.</li><li> Biddu seljandann um heimilisfang og símanúmer<br />Þegar þið hafið komist að samkomulagi um verð og þú hefur ákveðið að kaupa vöruna skaltu biðja seljandann um símanúmer og hringja í hann án fyrirvara til að vera viss um að hann svari símanum. Heiðvirður seljandi ætti alltaf að vera reiðubúinn til að veita þessar upplýsingar. Ef seljandinn er með skráð símanúmer er auðveldara að hafa á honum deili og þar með er ólíklegra að um svindl sé að ræða.</li><li>Notaðu greiðslumáta sem verndar þig fyrir svindli<br />Við mælum eindregið GEGN því að senda greiðslu með millifærslu. Margir svikulir seljendur samþykkja einungis greiðslu með millifærslu eða Money Gram, þar sem kaupandinn getur þá ekki fengið endurgreitt og ekki verður hægt að rekja slóð seljandans. Ef þú ert í Bandaríkjunum og verður að borga með gírógreiðslu ráðleggjum við þér að nota póstkröfu. Hægt er að rannsaka póstkröfur en ekki ýmsar aðrar gírógreiðslur.<br />Ýmsar borgunarleiðir bjóða uppá vernd fyrir kaupendur. Kreditkort, vörsluþjónustur á borð við Escrow.com, sendlar sem biðja um borgun við afhendingu sem og ýmsar greiðsluþjónustur á netinu bjóða uppá vernd í mismiklum mæli.</li><li>Fylgstu með sendingunni<br /> Flest stærstu sendingarfyrirtækin gera fólki kleyft að fylgjast með sendingum sínum á meðan þær eru á leiðinni. Vertu viss um að þú vitir hvaða fyrirtæki sent er með og gættu þess að á netinu eru til fölsk sendingarfyrirtæki sem þykjast rekja sendingar. </li></ul> Ef þér finnst seljandinn hegða sér sviksamlega skaltu vinsamlegast hafa strax samband við <<CONTACTLINK>>lögfræðisvið<</CONTACTLINK>> <<BRAND>>."
"","help.HowCanICreateAPartnershipWithBrand","Hvernig get ég hafið samstarf við <<BRAND>>?"
"","help.HowCanICreateAPartnershipWithBrand_content","<<IfYouHaveLotsOfListingsToSubmitUseAFeed>> <<YouCanFindTheSpecsAt>>Vinsamlegast hafðu samband við <<CONTACTLINK>>samstarfsaðiladeild okkar<</CONTACTLINK>> til að fá frekari upplýsingar um hvernig uppsetningu straums."
"","help.HowDoIAddHTMLToCustomizeMyPostings","Hvernig set ég inn HTML-kóða til að sérsníða auglýsinguna mína?"
"","help.HowDoIAddHTMLToCustomizeMyPostings_content","Þú getur notað HTML-kóðaða auglýsingu með því að klippa og líma kóðann inn í reitinn Lýsing í birtingarferlinu. Hins vegar er HTML-kóði ekki leyfður í titli."
"","help.HowDoIAnswerAMessageSentToMyAd","Hvernig svara ég skilaboðum um auglýsinguna mína?"
"","help.HowDoIAnswerAMessageSentToMyAd_content","Þú getur svarað pósti sem þér hefur verið sendur vegna auglýsinga þinna á tvo vegu. Ef þú átt reikning hjá <<BRAND>> geturu svarað skilaboðunum með því að fara í <<MY_CLASSIFIEDS>> < Skilaboðin mín, opna skilaboðin og skrifa svarið inn í reitinn sem birtist. Ef þú ert ekki með reikning geturðu annaðhvort farið í <<MY_CLASSIFIEDS>> og smellt á Skilaboðin mín með tenglinum í fyrsta tölvupóstinum sem þú fékkst sendan eftir að þú birtir auglýsinguna upphaflega eða svarað með beinum pósti á netfangið."
"","help.HowDoIChangeAPicture","Hvernig skipti ég um mynd?"
"","help.HowDoIChangeAPicture_content","Þú getur skipt um myndir með því að fylgja eftirfarandi leiðbeiningum til að breyta auglýsingu. Þegar þú ert kominn á síðuna þar sem þú getur breytt auglýsingunni ferðu í myndahlutann og smellir á „Fjarlægja þessa mynd til að eyða mynd og smellir á „Bæta við annarri mynd“ til að hlaða inn annarri mynd."
"","help.HowDoIChangeMyRegistrationDetails","Hvernig breyti ég skráningarupplýsingunum mínum?"
"","help.HowDoIChangeMyRegistrationDetails_content","Ef þú átt reikning hjá <<BRAND>> geturðu skráð þig inn á  „<<MY_CLASSIFIEDS>>“ með því að smella á tengilinn <<MY_CLASSIFIEDS>> efst í hægra horninu á upphafssíðu <<BRAND>> og slá inn notandanafn og aðgangsorð. Þetta mun færa þig yfir á síðu með þeim auglýsingum sem þú ert með í birtingu. Finndu svæðið „Stillingar“. Undir því er tengillinn „Breyta netfangi eða aðgangsorði“. Smelltu á tengilinn til að fara á síðu þar sem þú getur breytt upplýsingum þínum, þar á meðal netfanginu og notandanafninu."
"","help.HowDoICheckMyMessages","Hvernig skoða ég skilaboðin mín?"
"","help.HowDoICheckMyMessages_content","Það eru tvær leiðir til að lesa skilaboð sem þú hefur fengið ef þú ert með <<BRAND>> reikning. Önnur er að skrá þig inn á <<MY_CLASSIFIEDS>>. Þegar þú hefur skráð þig inn kemur <<MY_CLASSIFIEDS>> skjámyndin upp, leitaðu að titlinum ""Skilaboð"" Fyrir neðan hann er slóð sem liggur í innhólfið þitt, þar sem þú getur séð öll þau skilaboð sem þér hafa verið send vegna auglýsinga þinna. Ef þú ýtir á skilaboð, muntu sjá allt skilaboðið ásamt möguleikanum til að Svara. Seinni aðferðin er að svara tölvupóstinum sem þú ættir að hafa fengið sendan á þitt persónulega netfang."
"","help.HowDoIDeleteACommentLeftInMyAd","Hvernig eyði ég athugasemd sem hefur verið gerð við auglýsinguna mína?"
"","help.HowDoIDeleteACommentLeftInMyAd_content","Farðu á <<BRAND>> heimasíðuna, skráðu þig inn á <<MY_CLASSIFIEDS>> efst í hægra horninu. Þá muntu sjá lista yfir ""virkar auglýsingar"". TIl hægri sérðu tvo reiti. Færðu bendilinn yfir reitina og ýttu á þann sem segir “Stjórna athugasemdum"". Veldu athugasemdina sem þú vilt eyða og ýttu á ""eyða"" hnappinn, athugasemdin ætti þá ekki lengur að sjást við auglýsinguna þín.<br /> Til að eyða athugasemd án þess að vera skráður <<BRAND>>  notandi, þarftu að finna tölvupóstinn sem þér var sendur þegar þú birtir fyrst auglýsinguna. Þessi póstur gefur þér tvær slóðir, önnur heitir: ""Skoðaðu auglýsinguna þína"" en hin ""Breyttu auglýsingunni þinni (breyta, eyða, stjórna athugasemdum)."" ýttu á þá síðari, findu auglýsinguna í ""Virkum auglýsingum"" og ýttu á reit sem segir ""Stjóna athugasemdum"". Veldur athugasemdirnar sem þú vilt eyða. Þessar athugasemdir ættu ekki lengur að birtast  á auglýsingunni þinni."
"","help.HowDoIEditAPosting","Hvernig breyti ég auglýsingu?"
"","help.HowDoIEditAPosting_content","Ef þú ert með <<BRAND>> reikning, getur þú breytt auglýsingunum þínum með því að velja ""Virkar auglýsingar"" valkostinn á <<MY_CLASSIFIEDS>> svæði síðunnar. Vinsamlegast farðu að vörunni og ýttu á ""Breyta"" hnappinn. Breytingarnar taka gildi samstundis og þú hefur framkvæmt og samþykkt breytingarnar. Þú getur endurtekið þetta ferli hvenær sem þú vilt. Ef þú ert ekki enn komin(n) með <<BRAND>> reikning, framkvæmt sömu breytingar með því að fylgja slóðinni sem þér var send í staðfestingarskeytinu sem þér er sent í hvert sinn sem þú birtir auglýsingu á síðunni."
"","help.HowDoIEditAPosting_contentNew","Ef þú hefur stofnað aðgang að <<BRAND>> þá getur þú breytt auglýsingunum þínum með því að fara í „Virkar auglýsingar“ valmöguleikann sem er í Mitt <<BRAND>> hluta síðunnar. Veldu viðkomandi auglýsingu og smelltu á „Lagfæra“ hnappinn. Þegar þú hefur gert breytingar og staðfest þær þá koma þær inn þegar í stað. Þú getur endurtekið þetta ferli hvernær sem er. Ef þú ert ekki enn skráður hjá <<BRAND>> þá hefur þú aðgang að sömu valmöguleikum í gegnum tengilinn í staðfestingarpóstinum sem þú færð í hvert skipti sem þú setur inn auglýsingu á síðuna, og með „lagfæra“ hnappnum sem birtist á síðunni sem kemur upp í lokin þegar auglýsingin er sett inn."
"","help.HowDoIeditMyAd","Hvernig breyti ég auglýsingunni minni?"
"","help.HowDoIFindAnItemAtBrand","Hvernig finn ég vöru á <<BRAND>>?"
"","help.HowDoIFindAnItemAtBrand_content","Þú getur rótað gegnum auglýsingar þegar þú ert ekki viss um hvers þú leitar, eða langar einfaldlega að skoða vöruúrvalið á <<BRAND>> eða í sérstakri deild. Smelltu á Deildir og Undirdeildir og ef þú finnur vöru sem þú hefur áhuga á smelltu einfaldlega á titil hennar. <br />Þú getur líka Leitað að vörum þegar þú ert að leita að tiltekinni vöru sem þú getur lýst með fáum orðum. Í því tilfelli veldur einfaldlega leitarreitinn, sláðu inn nokkur orð sem lýsa vörunni sem þú leitar að, veldur deild og ýttu á ""Leita"" stækkunarglerið. Niðurstöðu síða með <<BRAND>> auglýsingum mun birtast. Skoðaðu niðurstöðu síðuna og ef þú sérð eitthvað sem vekur áhuga þinn, ýttu einfaldlega á vöru titilinn."
"","help.HowDoIKnowIfIWonTheAuction","How do I know if I won the auction?"
"","help.HowDoIKnowIfIWonTheAuction_content","At the end of the auction, you'll receive an email from <<BRAND>> indicating whether you've won the item, with an explanation of next steps."
"","help.HowDoIPayForAFeaturedAd","Hvernig greiði ég fyrir sérbirta auglýsingu?"
"","help.HowDoIPayForAFeaturedAd_content","Þegar þú birtir auglýsingu getur þú valið að sérbirta hana. Þegar þú hefur smellt á hnappinn „Birta“ opnast síða þar sem boðið er upp á að sérbirta auglýsinguna. Smelltu á tegund sérbirtingar og fjölda vikna. Smelltu síðan á hnappinn „Komdu auglýsingunni á framfæri“. Þá opnast síða þar sem þú þarft að gefa upp upplýsingar um greiðslukort til að greiða fyrir þjónustuna.<br />Til að sérbirta auglýsingu sem þegar hefur verið birt skaltu fara á <<MY_CLASSIFIEDS>>, fara í hlutann Virkar auglýsingar og smella á hnappinn „Sérbirta“ hægra megin við þá auglýsingar sem þú vilt sérbirta. Smelltu því næst á tegund sérbirtingar og veldu fjölda vikna. Smelltu loks á hnappinn „Sérbirta auglýsinguna“. Þá opnast síða þar sem þú þarft að gefa upp upplýsingar um greiðslukort til að greiða fyrir þjónustuna."
"","help.HowDoIPlaceAnAd","Ef ég vil selja eitthvað, hvernig set ég inn auglýsingu á <<BRAND>>?"
"","help.HowDoIPostAnItemAtBrand","Hvernig auglýsi ég vöru á <<BRAND>>?"
"","help.HowDoIPostAnItemAtBrand_content","- Smeltu á hnappinn „Birta ókeypis smáauglýsingu“.<br><br>- Ef þú ert ekki með reikning og vilt ekki skrá stofna slíkan eins og er þarftu aðeins að velja flokk til að birta smáauglýsinguna. Þú getur einnig stofnað reikning hjá <<BRAND>> með því að gefa upp grunnupplýsingar um þig. Þá verður þú beðin(n) um að hlaða inn myndum og setja inn titil og lýsingu fyrir auglýsinguna.<br><br>- Um leið og þessari einföldu og fljótlegu skráningu er lokið getur þú birt auglýsinguna.<br><br>- Ef þú ert þegar með reikning hjá <<BRAND>> þarftu aðeins að skrá þig inn og fylgja leiðbeiningunum.<br><br>- Það er ÓKEYPIS að birta auglýsingar hjá <<BRAND>>.</br>"
"","help.HowDoIRefreshAnAd","Hvernig endurnýja ég auglýsingu?"
"","help.HowDoIRefreshAnAd_content","Það eru tvær leiðir til að endurnýja auglýsingu:<br />Ef þú ert skráður  <<BRAND>>  notandi, geturu skráð þig inn með því að stimpla notendanafn þitt og lykilorð inn í <<MY_CLASSIFIEDS>> (staðsett í efra hægra horninu á <<BRAND>> heimasíðunni). Þegar þú kemur inná  “<<MY_CLASSIFIEDS>>” svæðið, sérðu lista með öllum virkum auglýsingum þínum. Ef þú ýtir á “endurnýja” hnappinn til hægri muntu endurnýja þá auglýsingu sem þú hefur valið.<br />Ef þú birtir auglýsinguna sem notandi án þess að hafa  <<BRAND>>  reikning, skaltu opna staðfestingar tölvupóstinn sem þú fékkst sendann vegna birtingarinnar, og smella á ""Breyta, eyða auglýsingum sem birtar hafa verið frá þessu netfangi og eyða athugasemdum..."" slóðina <br />Ef þú ert búinn að eyða þessum tölvupósti farðu <<LINK_SIGN_IN>>þessa slóð<</LINK_SIGN_IN>> og á  ""Birtar auglýsingar"" svæðinu (hægri dálkur skjámyndarinnar), sláðu inn netfangið sem þú notaðir til að birta auglýsinguna. Þú munt fá nýjan tölvupóst sendan með slóð til að breyta auglýsingunni þinni."
"","help.HowDoIRemoveMyPosting","Hvernig eyði ég birtri auglýsingu?"
"","help.HowDoIRemoveMyPosting_content","Ef þú ert skráður <<BRAND>> notandi og varan þín selst eða þú ákveður einfaldlega að hætta að auglýsa hana. Geturu eytt auglýsingunni í 'Virkar auglýsingar'  valmöguleikanum í <<MY_CLASSIFIEDS>> svæði síðurnnar. Veldu auglýsinguna(r) með því að haka í reitin vinstra meiginn við þær auglýsingar sem þú vilt eyða og ýttu síðan á ""Eyða völdum auglýsingum"" hnappinn. Ef þú ert enn ekki skráður  <<BRAND>> notandi geturu framkvæmt sömu aðgerðir með því að nota slóðina sem þú fékkst senda í staðfestingarpóstinum sem þú færð sendan þegar þú birtir auglýsingu á síðunni."
"","help.HowDoIReplyToACommentOnMyAd","Hvernig svara ég athugasemd við auglýsinguna mína?"
"","help.HowDoIReplyToACommentOnMyAd_content","Til að svara athugasemd, ef athugandinn lét þér ekki aðrar samskiptaleiðir í té (svo sem netföng, símanúmer o.s.frv.) þarftu að skilja eftir athugasemd fyrir neðan skilaboðin sem athugandinn skildi eftir á auglýsingunni þinni. Þú getur einfaldlega gert þetta með því að skrifa niður nafn þitt og athugasemd í athugasemda reitnum á auglýsingunni þinni."
"","help.HowDoISaveAPostingToRecallItLater","Hvernig vista ég auglýsingu svo að ég geti náð í hana seinna?"
"","help.HowDoISaveAPostingToRecallItLater_content","Farðu að auglýsingunni sem þú hefur áhuga á og smelltu á ""Velja í uppáhald"" til að vita um hana."
"","help.HowDoIShareAnAdOnFacebookTwitterEtc","Hvernig deili ég auglýsingu á Facebook, Twitter o.s.frv.?"
"","help.HowDoIShareAnAdOnFacebookTwitterEtc_content","Horfðu niður fyrir auglýsinguna þegar þú ert með hana opna. Þar er dálkur sem heitir ""Deila þessari auglýsingu"". Fyrir neðan nafnið er listi yfir staði sem þú getur deilt henni til; Facebook, Twitter, á netföng, ásamt mörgum öðrum."
"","help.HowDoIUploadAPicture","Hvernig set ég inn mynd?"
"","help.HowDoIUploadAPicture_content","Neðst á síðunni ""Auglýsingar deili"", þar sem þú fyllir út birtingar eyðublaðið fyrir auglýsinguna þína, muntu finna svæði sem gefur þér möguleikann til að bæta inn mynd. Ef þú ýtir á ""Skoða"" hnappinn, mun birtast gluggi sem gefur þér möguleika á að skoða allar skrárnar í tölvunni þinni. Veldu myndina sem þú vilt bæta við og opnaðu hana síðan. Þá hefuru bætt myndinni inná auglýsinguna þína. Til að bæta fleiri myndum við auglýsinguna, ýttu á næsta ""Skoða"" hnapp. Myndin sem þú setur í pláss 1 verður aðal mynd auglýsingarinnar og mun birtast við hlið titilsins í auglýsingadeildinni sem hún birtist í. <br /><<BRAND>> Að bæta inn myndum er einfalt og þú getur bætt uppí <<NUMBER>> (<<NUMBER_IN_WORDS>>) myndum við auglýsingu. Fljótlegra er að bæta minni myndum við og best er að þær séu minni en <<WEIGHT>> hver. Að setja inn myndir á  <<BRAND>> er ókeypis."
"","help.HowDoIUploadAPicture_contentNew","Í uppsetningarvalmyndinni, fyrir neðan „Setja inn fyrirsögn“-svæðið er hnappur sem gerir þér kleyft að setja inn einn eða fleiri myndir. Ef þú smellir á „Velja myndir“ hnappinn þá birtist gluggi sem gerir þér mögulegt að velja skrár úr tölvunni þinni. Veldu þær myndir sem þú vilt setja inn og smelltu á „OK“. Þá hleðst myndin inn á auglýsinguna þína. Til að setja inn fleiri myndir, smelltu á næsta „Skoða“ hnapp. Sú mynd sem þú settir inn í fremsta plássið verður aðalmynd auglýsingarinnar og birtist við hlið fyrirsagnarinnar á auglýsingunni þinni þegar þeim er raða upp innan efnisflokksins. Það er auðvelt að setja inn myndir á <<BRAND>> og hægt er að setja inn allt að 20 (tuttugu) myndir með hverri auglýsingu. Það er okkar reynsla að auglýsingar með myndum fá mun betri svörun en auglýsingar án mynda. Að hlaða inn myndum á <<BRAND>> er ÓKEYPIS."
"","help.HowLongWillMyPostingAppearOnBrand","Hversu lengi mun auglýsingin mín vera birt á <<BRAND>>?"
"","help.HowLongWillMyPostingAppearOnBrand_content","Í dag renna birtar auglýsinga á <<BRAND>> ekki út. Það er á þína ábyrgð að taka út auglýsinguna þína þegar þú hefur ekki lengur not fyrir hana."
"","help.HowLongWillMyPostingAppearOnBrand_contentNew","Sem stendur renna auglýsingar á <<BRAND>> út eftir <<NUMBER>> daga. Ef þú vilt taka auglýsingu úr birtingu þarftu að fjarlægja hana handvirkt."
"","help.IsBrandFree","Er <<BRAND>> ÓKEYPIS?"
"","help.IsBrandFree_content","Já, <<BRAND>> er 100% ókeypis!"
"","help.MoreGuidelines","Fleiri leiðbeiningar"
"","help.NewToBrand","Óvanur <<BRAND>>"
"","help.PersonalTouch","Látið nafnið fylgja. Með persónulegum stíl fást fleiri svör."
"","help.PostingBalloonTip_description_30_301","Sláðu inn upplýsingar um eignina, svo sem loftræstingu, skápa, bakgarð, fjölskyldustærð."
"","help.PostingBalloonTip_description_30_363","Sláðu inn upplýsingar um eignina, svo sem bílastæði, sundlaug, fjölda baðherbergja, grillsvæði, svalir, nálægð við verslanir, skóla, bakarí eða apótek."
"","help.PostingBalloonTip_description_30_367","Enter details of your property as parking spaces, pool, number of bathrooms, barbecue, balcony, close to shopping, schools, bakeries, pharmacies."
"","help.PostingBalloonTip_description_30_368","Sláðu inn upplýsingar, svo sem staðsetningu, bílastæðagjald, umhverfi og kennimerki"
"","help.PostingBalloonTip_description_30_376","Sláðu inn upplýsingar á borð við getu, vél, handbók og eldsneyti"
"","help.PostingBalloonTip_description_30_377","Sláðu inn upplýsingar á borð við friðun, tæknilega lýsingu og umhverfi"
"","help.PostingBalloonTip_description_30_378","Sláðu inn upplýsingar á borð við rafmagnsrúður, þjófavörn, hljóðkerfi, DVD-spilara, loftpúða, eldsneyti, viðgerðir og miðstöð"
"","help.PostingBalloonTip_description_30_379","Sláðu inn upplýsingar á borð við eldsneyti, þjófavörn, loftlúgu og bifreiðaskatt"
"","help.PostingBalloonTip_description_30_388","Sláðu inn upplýsingar um eignina, svo sem dvalarlengd, fjölda baðherbergja, grillsvæði, svalir, bílastæði og staðsetningu."
"","help.PostingBalloonTip_description_30_410","Sláðu inn upplýsingar, svo sem staðsetningu, bílastæðagjald, umhverfi og kennimerki"
"","help.PostingBalloonTip_description_30_415","Sláðu inn upplýsingar, svo sem staðsetningu, bílastæðagjald, umhverfi og kennimerki"
"","help.PostingBalloonTip_description_30_416","Sláðu inn upplýsingar á borð við rafmagnsrúður, þjófavörn, hljóðkerfi, DVD-spilara, loftpúða, eldsneyti, viðgerðir og miðstöð"
"","help.PostingBalloonTip_price_30_301","Sláðu inn raunverulegt leiguverð eignarinnar. Ef hægt er að semja um leigu skaltu færa slíkar upplýsingar inn í lýsingu auglýsingarinnar."
"","help.PostingBalloonTip_price_30_363","Sláðu inn raunverulegt leiguverð eignarinnar. Ef hægt er að semja um leigu skaltu færa slíkar upplýsingar inn í lýsingu auglýsingarinnar."
"","help.PostingBalloonTip_price_30_367","Sláðu inn raunverulegt verð og markaðsverð eignarinnar."
"","help.PostingBalloonTip_price_30_368","Sláðu inn raunverulegt verð og markaðsverð fyrir leigu eða sölu eignarinnar. Ef hægt er að semja um verð skaltu færa slíkar upplýsingar inn í lýsingu auglýsingarinnar."
"","help.PostingBalloonTip_price_30_376","Sláðu inn raunverulegt verð og markaðsverð bátsins."
"","help.PostingBalloonTip_price_30_377","Sláðu inn raunverulegt verð og markaðsverð bílahlutanna."
"","help.PostingBalloonTip_price_30_378","Sláðu inn raunverulegt verð og markaðsverð ökutækisins."
"","help.PostingBalloonTip_price_30_379","Sláðu inn raunverulegt verð og markaðsverð ökutækisins."
"","help.PostingBalloonTip_price_30_388","Sláðu inn raunverulegt leiguverð eignarinnar. Ef hægt er að semja um leigu skaltu færa slíkar upplýsingar inn í lýsingu auglýsingarinnar."
"","help.PostingBalloonTip_price_30_410","Sláðu inn raunverulegt verð og markaðsverð fyrir leigu eða sölu eignarinnar."
"","help.PostingBalloonTip_price_30_415","Sláðu inn raunverulegt verð og markaðsverð fyrir leigu eða sölu eignarinnar. Ef hægt er að semja um verð skaltu færa slíkar upplýsingar inn í lýsingu auglýsingarinnar."
"","help.PostingBalloonTip_price_30_416","Sláðu inn raunverulegt verð og markaðsverð ökutækisins."
"","help.PostingBalloonTip_title_30_301","Titillinn ætti að lýsa því sem er verið að auglýsa. T.d. Herbergi fyrir kvenkyns leigjendur í Sao Paulo"
"","help.PostingBalloonTip_title_30_363","Hafðu titil auglýsingarinnar grípandi! Færðu inn tegund eignar, hverfi og fjölda herbergja. T.d. Hús í Móoca, 3 svefnherbergi, húsgögn fylgja með"
"","help.PostingBalloonTip_title_30_367","Gefðu auglýsingunni grípandi titil! Sláðu inn tegund eignar, hverfi, fjölda herberja, t.d. Hús í Árbænum, 3 herbergi, með húsgögnum"
"","help.PostingBalloonTip_title_30_368","Hafðu titil auglýsingarinnar grípandi! Færðu inn hverfi, borg og stærð. T.d. Íbúð í Brooklyn, New York, 180 m²."
"","help.PostingBalloonTip_title_30_376","Færðu inn tegund, árgerð og upplýsingar. T.d. Hraðbátur, 5 metrar með Evinrude-mótor, 115 hestöfl"
"","help.PostingBalloonTip_title_30_377","Lýstu hlutnum skýrmerkilega: T.d. Felgur 14 Fiat Palio"
"","help.PostingBalloonTip_title_30_378","Hafðu meiri upplýsingar í titlunum. T.d. 2012 Fiesta 1.6. Í frábæru ásigkomulagi!"
"","help.PostingBalloonTip_title_30_379","Hafðu meiri upplýsingar í titlunum. T.d. Honda CG 150. Í frábæru ásigkomulagi!"
"","help.PostingBalloonTip_title_30_388","Hafðu titil auglýsingarinnar grípandi! Lýstu gerð eignar, hverfi og fjölda svefnherbergja. T.d. Hús í Guarujá, 2 svefnherbergi, með húsgögnum"
"","help.PostingBalloonTip_title_30_410","Hafðu titil auglýsingarinnar grípandi! Sláðu inn hverfi, borg og stærð. T.d. Landeign í Perdizes, São Paulo, 200 m²."
"","help.PostingBalloonTip_title_30_415","Hafðu titil auglýsingarinnar grípandi! Sláðu inn hverfi, borg og stærð. T.d. Veitingastaður í Salvador, 180 m²."
"","help.PostingBalloonTip_title_30_416","Sláðu inn tegund, árgerð og uppýsingar. T.d. Renault Master Van 2010 16 sæti. Í frábæru ásigkomulagi!"
"","help.Postings","Postings"
"","help.SearchTheHelpPages","Leita í leiðbeiningarsíðunum"
"","help.TelephoneNumber","Vinsamlegast setjið inn símanúmer sem áhugasamir kaupendur geta hringt í til að ná í þig."
"","help.Twenty","Tuttugu"
"","help.Warning","Warning"
"","help.Warning_content","It is under the sole responsibility of <<BRAND>> users to verify and to complete this list in accordance with the current laws in your country of residence. Important disparities and changes can exist or happen in regards to the unique prohibited articles, the means of payment and their degree of safety, but also all other aspects governing the relations between buyers and sellers. In every country, this information can be directly obtained from the official authorities about these laws. As a USA-based company, <<BRAND>> provides the legal information required in USA.  Please direct your comments and laws you'd like to add for your country to add to <<CONTACTLINK>>Legal Issues<</CONTACTLINK>>."
"","help.WhatAreClassifieds","Hvað eru smáauglýsingar?"
"","help.WhatAreClassifieds_content","Kaupandi mun alltaf hafa samband og reyna að semja við seljanda vegna smáauglýsingar, jafnvel þó hann hafi sett fast verð fram."
"","help.WhatAreThingsThatPotentiallyFraudulentBuyersDo","Hvernig get ég þekkt mögulega svikulann kaupanda?"
"","help.WhatAreThingsThatPotentiallyFraudulentBuyersDo_content","<ul><li>Hann biður þig um að millifæra peninga á reikning sinn</li><li>Kaupendur bjóða dýrmætann (falskan) tékka í stað vörunnar. Verðmæti tékkans er oft mikið hærra en vörunnar þinnar og kaupandinn biður þig um að millifæra restina til sín. Bankar taka oft við þessum fölsku tékkum OG GERA ÞIG SÍÐAN ÁBYRGANN ÞEGAR TÉKKINN GEGNUR EKKI Í GEGN. Svindl snúast oft í kringum þriðja aðila, (sendil, viðskiptafélaga sem skuldar kaupandanum peninga). Við mælum sterklega gegn því að þú millifærir nokkura fjárhæð.</li><li>Hann mælir með ókunnri vörslu þjónustu eða ókunnum borgunar miðli.</li><li>Hann biður um að stórar pantarnir séu sendar á erlent póstfang.</li><li>Þeir segja að þeir borgi hálft verðið áður en þeir fá vöruna en hinn helminginn eftir það</li><li>Hann lætur þig ekki fá rétt símanúmer.</li><li>Borga með alþjóðlegu kreditkorti eða bankatékka.</li></ul>"
"","help.WhatAreThingsThatPotentiallyFraudulentSellersDo","Hvernig get ég þekkt mögulega svikulann seljanda?"
"","help.WhatAreThingsThatPotentiallyFraudulentSellersDo_content","<ul><li>Hann biður þig um að flytja peninga á Alþjóðlegann reikning. Seljandinn biður þig um að flytja peninga milli landa og samþykkir bara Western Union eða aðra peningaflutnings þjónustu (e-Gold).</li><li>Þeir birta annað netfang en það sem þeir þú finnur á vörudeilasíðunni.</li><li>Mæla með ókunnri vörsluþjónustu eða ókunnum borgunar miðli</li><li>Talar í móðu um upprunaleika vörunnar.</li><li>Hann lætur þig ekki fá rétt símanúmer.</li><li>Reynir að fá þig af því að nota borgunarmiðil sem bíður uppá kaupenda vernd (svo sem Escrow.com og PayPal).</li><li>Hann svarar oft ekki símtölum eða tölvupóstum.</li><li>Afsakar stöðugt að þú hafir ekki fengið vöruna.</li><li>Selur dularfull eintök af hugbúnaði, tónlist eða myndböndum..</li><li>Neitar að láta þér í té nothæft rakningarnúmer fyrir sendinguna.</li><li>Selur dýra vinsæla vöru á grunnsamlega lágu verði.</li></ul>"
"","help.WhatIsAnAlert","Hvað er viðvörun?"
"","help.WhatIsAnAlert_content","Aðvörun biður þig um að slá inn lykil orð eða setningar sem lýsa vörunum sem þú hefur áhuga á. Í hvert sinn sem auglýsing sem inniheldur þetta lykilorð eða setningu birtist verður þér sent aðvörun sem lætur þig vita af birtingunni. Þú getur þá litið á auglýsinguna ef þig langar. Þú getur skráð aðvörun á netfangið þitt með því að ýta á ""Aðvarannir með tölvupósti"" á <<BRAND>> heimsíðunni í vinstri dálknum."
