"location","source","target"
"","help.HowCanICreateAPartnershipWithBrand","నేను<<BRAND>> తో ఒక భాగస్వామ్యాన్ని ఏవిధంగా మొదలుపెట్టాలి?"
"","help.HowCanICreateAPartnershipWithBrand_content","<<IfYouHaveLotsOfListingsToSubmitUseAFeed>> <<YouCanFindTheSpecsAt>>దయచేసి మా <<CONTACTLINK>>భాగస్వామ్య విభాగం<</CONTACTLINK>> ను సంప్రదించి అక్కడ మీ ఫీడ్ ను సెట్ చేయటానికి సంభంధించి మరింత సమాచారం పొందగలరు."
"","help.HowDoIAddHTMLToCustomizeMyPostings","నా నమోదులను వినియోగదారులకు అనుగుణంగా మార్చుకోవటానికై హెచ్.టి.ఎం.ఎల్ ను ఏ విధంగా చేర్చాలి?"
"","help.HowDoIAddHTMLToCustomizeMyPostings_content","నమోదు చేసే ప్రక్రియల్లో భాగంగా మీరు కట్ చేయడం మరియు కోడ్ ను వివరణ పెట్టెలో పేస్ట్ చేయడం ద్వారా హెచ్.టి.ఎం.ఎల్- ద్వారా రూపొందించబడిన జాబితాలను ఉపయోగించవచ్చు. అయితే శీర్షిక భాగంలో హెచ్.టి.ఎం.ఎల్ ను అనుమతించము."
"","help.HowDoIAnswerAMessageSentToMyAd","నా ప్రకటనకి పంపబడిన సందేశానికి నేను ఏవిధంగా సమాచారం ఇవ్వాలి?"
"","help.HowDoIAnswerAMessageSentToMyAd_content","మీ ప్రకటనల్లో ఒక దాని ద్వారా మీకు పంపబడిన మెయిల్ కి సమాధానం ఇచ్చే క్రమంలో మీకు రెండు మార్గాలున్నాయి. మీరు ఒక <<BRAND>> ఖాతాని కలిగిఉంటే, మీరు <<MY_CLASSIFIEDS>> ద్వారా  సందేశాల లోకి వెళ్ళి, మీ సందేశాన్ని తెరచి తెరపై కనిపించే పెట్టెలో మీ సమాధాన్ని టైపు చేయండి. మీకు ఖాతా లేకపోతే, మీరు <<MY_CLASSIFIEDS>> లోకి వెళ్ళి, మీరు ప్రకటనని నమోదు చేసినపుడు మొదటిగా అందుకున్న ఈమెయిల్ లో లింకు నా మెసేజ్ లు ద్వారా కానీ లేదా ఈమెయిల్ కి మీరు నేరుగా జవాబివ్వచ్చు."
"","help.HowDoIChangeAPicture","నేను ఒక చిత్రాన్ని ఏవిధంగా మార్చగలను?"
"","help.HowDoIChangeAPicture_content","ఒక ప్రకటనను మార్పు చేయటానికి క్రింది దశల ద్వారా చిత్రాలను మీరు మార్పుచేయవచ్చు. ఒకసారి మీరు మార్పుచేసే పేజీలోకి వెళ్ళిన తర్వాత చిత్రాల విభాగంలో చిత్రాన్ని తొలగించటానికి “చిత్రాన్ని తొలగించుము” పై నొక్కండి, ఇంకా కొత్త చిత్రాన్ని అప్ లోడ్ చేయటానికి  “మరొక చిత్రాన్ని చేర్చండి” పై నొక్కండి."
"","help.HowDoIChangeMyRegistrationDetails","నా రిజిస్ట్రేషన్ వివరాలను మార్చకోవటం ఎట్లా?"
"","help.HowDoIChangeMyRegistrationDetails_content","మీరు ఒక <<BRAND>> ఖాతా కలిగి ఉంటే, మీరు <<BRAND>> హోంపేజి లో కుడిచేతి మూలన పైన ఉన్న""<<MY_CLASSIFIEDS>>"" లింకుపై నొక్కి మీ వినియోగపు పేరు ఇంకా సంకేతపదాలను ఉపయోగించి""<<MY_CLASSIFIEDS>>"" లోకి ప్రవేశించగలరు. ఇది మీ యొత్త క్రియాశీలక జాబితాల పేజీలోకి తీసుకువెళుతుంది. “సెట్టింగులు” విభాగంలోకి చూడండి. దానిలో మీరు “ఈ మెయిల్ చిరునామా లేదా సంకేతపదం మార్చుట” అనే లింకును చూస్తారు. ఈ లింకుపై నొక్కటం ద్వారా మీరు మీ వ్యక్తిగత సమాచారాన్ని మార్పు చేసే పేజీలోకి వెళ్ళి మీ ఈమెయిల్ చిరునామా, సంకేతపదాలతో సహా  అన్నీ మార్చుకోవచ్చు."
"","help.HowDoICheckMyMessages","నా సందేశాలను నేను ఏవిధంగా సరిచూచూకోగలను?"
"","help.HowDoICheckMyMessages_content","మీరు ఒక <<BRAND>> లో ఖాతా కలిగి ఉంటే మీ సందేశాలు చదవటానికి రెండు మార్గాలున్నాయి. మొదటిది<<MY_CLASSIFIEDS>> లోకి ప్రవేశించటం. ఒకసారి మీరు లోపలికి ప్రవేశిస్తే మీరు <<MY_CLASSIFIEDS>> తెరలో ఉంటారు, “సందేశాలు” అనే హెడర్ కోసం చూడండి. దానికింద ఒక లింకు మిమ్మల్ని మీ ఇన్ బాక్సుకు తీసుకువెళుతుంది, అక్కడ మీరు మీ ప్రకటన కోసం అందుకున్న సందేశాలన్నీ చూడగలరు. మీరు సందేశంపై నొక్కగానే పూర్తి సందేశాన్ని ఇంకా జవాబిచ్చే మార్గాన్ని చూడగలరు. మీ వ్యక్తిగత ఈమెయిల్ ఖాతాకి వచ్చిన ఈమెయిల్ కి జవాబివ్వటమే రెండవ మార్గం."
"","help.HowDoIDeleteACommentLeftInMyAd","నా ప్రకటనలో ఉంచిన వ్యాఖ్యానాన్ని నేను ఏవిధంగా తొలగించగలను?"
"","help.HowDoIDeleteACommentLeftInMyAd_content","<<BRAND>> హొంపేజి లోకి వెళ్ళి లోనికి ప్రవేశించి కుడిచేతి పై వైపు మూలన ఉన్న <<MY_CLASSIFIEDS>> మీద నొక్కండి. అప్పుడు మీర క్రియాశీలకంగా ఉన్న మీ ప్రకటనల జాబితాను చూడగలరు. కుడిచేతివైపు మీరు రెండు పెట్టెలు చూస్తారు. మీ మౌస్ ని ఆ పెట్టెలమీదకు తీసుకువెళితే, “వ్యాఖ్యానాలను నిర్వహించండి” అని తెలిపే దానిపై సూచించండి. మీరు తొలగించాలనుకున్న వ్యాఖ్యానాలను ఎంచుకుని తొలగించాలి మీటను నొక్కండి. ఆ వ్యాఖ్యానాలు మీ ప్రకటనలో ఇకముందు కనబడకూడదు. <br /> ఒక వినియోగదారునిగా వ్యాఖ్యానాలను <<BRAND>> ఖాతా లేకుండా తొలగించాలనుకుంటే, మీరు ప్రకటన నమోదు చేసినప్పుడు ముందుగా వచ్చిన లేఖను చూడండి. ఇది మీకు రెండు అవకాశాలను ఇస్తుంది: మీ ప్రకటనను చూడండి ఇంకా మీ ప్రకటనను నిర్వహించండి (మార్పు చేయటం, తొలగించడం, వ్యాఖ్యానాలను నిర్వహించటం). “మీ ప్రకటనని నిర్వహించండి (మార్పు చేయటం, తొలగించడము, వ్యాఖ్యానాలు నిర్వహించటం)”  మీటపై నొక్కి “క్రియాశీల ప్రకటనలు” లో ఉన్న  “వ్యాఖ్యానాలు నిర్వహించండి” అనే పెట్టెపై నొక్కండి. మీరు తొలగించవలసి వ్యాఖ్యానాలను ఎంచుకుని,  తొలగించే మీటను నొక్కండి. ఆ వ్యాఖ్యానాలు మీ ప్రకటనలో ఇంక  ఉండవు."
"","help.HowDoIEditAPosting","ఒక నమోదును నేను ఏవిధంగా మార్పు చేయగలను?"
"","help.HowDoIEditAPosting_content","మీరు ఒక <<BRAND>> ఖాతాను కలిగిఉంటే సైట్ లోని <<MY_CLASSIFIEDS>> విభాగంలోని “క్రియాశీలక ప్రకటనలు” ద్వారా మీ నమోదులను మార్పుచేయవచ్చు. దయచేసి ఆ వస్తువు దగ్గరికి వెళ్ళి “మార్చుట” మీటను నొక్కండి. మీరు ఒకసారి మార్పులు చేసి అనుమతి పొందితే అవి వెంటనే అమలులోకి వస్తాయి. మీకు ఇష్టం వచ్చిన సమయంలో ఈ ప్రక్రియను తిరిగి చేయవచ్చు. మీకు ఇప్పటికీ <<BRAND>> ఖాతా లేకపోతే మీరు సైట్ లో ఒక అంశం నమోదు చేసిన ప్రతి సారీ అందుకునే ఖాయపరిచే ఈ మెయిల్ లోని లింక్ ద్వారా మీరు అదే విధమైన సౌకర్యాలు పొందవచ్చు."
"","help.HowDoIEditAPosting_contentNew","మీకు ఒక <<BRAND>>  ఖాతా ఉంటే, ఈ సైటు యొక్క నా <<BRAND>>  విభాగంలోని ""క్రియాశీల ప్రకటనలు"" ఎంపిక ద్వారా మీ సొంత ప్రకటనలను మీరు మార్పు చేసుకోవచ్చు. దయచేసి ఆ అంశం దగ్గరికి వెళ్ళి ""మార్పు చేయండి"" మీటను నొక్కండి. మీరు ఒక్కసారి మార్పులను అనుమతిస్తే అవి వెంటనే మారినట్లు కనబడతాయి. ఈ ప్రక్రియని మీకు ఇష్టమొచ్చినన్నిసార్లు మరల మరలు చేయవచ్చు. మీకు ఒక <<BRAND>> ఖాతా లేకపోయినా మీరు మీరు ఈ సైటులో ప్రకటనని పోస్తు చేసిన ప్రతిసారీ మీరు అందుకునే నిర్ధారించే ఈ మెయిల్ తో పాటు ఉన్న లింకు ద్వారా, ఇంకా పోస్టింగు ప్రక్రియ చివరిలో వచ్చే విజయవంతం పేజీలో మార్పు చేయి మీటతోఇవే విధానాలను మీరు ఉపయోగించవచ్చు"
"","help.HowDoIeditMyAd","నా ప్రకటనని నేను ఏవిధంగా మార్పు చేయగలను?"
"","help.HowDoIFindAnItemAtBrand","<<BRAND>> వద్ద నేను ఒక వస్తువును ఏవిధంగా కనుగొనగలను?"
"","help.HowDoIFindAnItemAtBrand_content","మీరు దేనికోసం వెతుకుతున్నారో మీకు ఖఛ్చితంగా తెలియనప్పుడు మీరు జాబితాలను చూడవచ్చు లేదా <<BRAND>> లోని శ్రేణులలో వస్తువులను లేదా ఒక విభాగం క్రింద ఉన్న వస్తువులను చూడవచ్చు. విభాగాలు, ఇంకా ఉప విభాగాలను నొక్కి మీకు ఆసక్తి ఉన్న వస్తువు కనిపించినప్పుడు దాని శీర్షికపై నొక్కండి. <br /> మీరు ఒక ప్రత్యేకమైన వస్తువు కోసం వెదుకుతున్నప్పుడు, దానిని వివరణలోని కొన్ని పదాలను ఉపయోగించి ఆ వస్తువులను వెతకవచ్చు. ఈ సందర్భంలో, వెతికే పెట్టె వద్దకు వెళ్ళి మీరు దేనికోసం వెతుకుతున్నారో దానిగురించి కొన్ని పదాలను చేర్చి ఒక విభాగాన్ని ఎంచుకుని “వెతకండి” అనే భూతద్దం పై నొక్కండి. <<కంపెనీ>> యొక్క వెతుకటంలోని ఫలితాల పేజీ కనబడుతుంది. మీ వెతికిన ఫలితాల పేజీని సమీక్షించి, మీకు ఆసక్తిగల వస్తువు కనిపించగానే ఆ వస్తువు టైటిల్ పై నొక్కండి."
"","help.HowDoIKnowIfIWonTheAuction","How do I know if I won the auction?"
"","help.HowDoIKnowIfIWonTheAuction_content","At the end of the auction, you'll receive an email from <<BRAND>> indicating whether you've won the item, with an explanation of next steps."
"","help.HowDoIPayForAFeaturedAd","చూపబడిన ఒక ప్రకటనకి నేను ఏవిధంగా చెల్లించాలి?"
"","help.HowDoIPayForAFeaturedAd_content","మీరు ప్రకటనని నమోదు చేసేటప్పుడే దానిని చూపించవచ్చు. మీరు “నమోదు” మీటపై నొక్కిన తర్వాత, మీకు ప్రకటనని చూపబడటానికి అవకాశమిచ్చే పేజి కనిపిస్తుంది. మీ ప్రకటన చూపబడే రకం ఇంకా ప్రకటన ప్రచురించవలసిన వారాల సంఖ్యపై నొక్కండి. తర్వాత “మీ ప్రకటనకు ప్రచారం చేసుకోండి” మీటను నొక్కండి. మీరు చెల్లింపు చేయటానికి మీ క్రెడిట్ కార్డు వివరాలు కోరే పేజీలోకి తీసుకరాబడతారు. .<br /> మీరు ఇంతకుముందు నమోదు చేసిన ప్రకటనను చూపబడేలా చేయాలంటే<<MY_CLASSIFIEDS>> కు వెళ్ళి క్రియాశీలక ప్రకటనల విభాగంలో మీరు చూపిచదలచిన ప్రకటనకి కుడివైపునున్న “చూపబడటం” మీటను నొక్కండి. మీరు ప్రకటన చూపబడే రకం ఇంకా ప్రకటన ప్రచురించవలసిన వారాల సంఖ్యపై నొక్కండి. తర్వాత “నా ప్రకటనను చూపబడేలా చేయండి” మీటను నొక్కండి. మీరు చెల్లింపు చేయటానికి సందర్భంలో మీ క్రెడిట్ కార్డు వివరాలు కోరే పేజీలోకి తీసుకరాబడతారు."
"","help.HowDoIPlaceAnAd","ఒక అమ్మకం దారునిగా నేను నా ప్రకటనని <<BRAND>> పైన ఏవిదంగా ఉంచగలను?"
"","help.HowDoIPostAnItemAtBrand","<<BRAND>> వద్ద నేను ఏవిధంగా ఒక వస్తువును నమోదు చేయగలను?"
"","help.HowDoIPostAnItemAtBrand_content","- “ఉచిత క్లాసిఫైడ్ ప్రకటనను నమోదు చేయండి” పైన నొక్కండి.<br><br>-  మీకు ఖాతా లేక ఇంకా రిజిస్టరు చేసుకోదలుచుకోకపోతే ఒక విభాగాన్ని ఎంచుకోండి అంతే, మీరు మీ క్లాసిఫైడ్ ప్రకటనను నమోదు చేయటానికి సిధ్ధమైనట్లే. మిమ్మల్ని సంప్రదించటానికి అవసరమైన సాధారణ సమాచారాన్ని అందించటం ద్వారా <<BRAND>> ఖాతాను రిజిస్టరు చేసుకోండి. తర్వాత మీ ప్రకటన కోసం ఫొటోలను అప్ లోడు చేయమని, ఇంకా ఒక శీర్షికని అదే విధంగా వివరణని ఇవ్వమని కోరతారు.<br><br>- ఈ చాలా వేగవంతమైన తేలికైన రిజిస్ట్రేషన్ ప్రక్రియ పూర్తయిన వెంటనే మీరు నమోదు చేయటానికి సిధ్ధం.<br><br>- మీకు ఇప్పటికే <<BRAND>> ఖాతా ఉంటే సులువుగా లోనికి ప్రవేశించండి, మామూలు పధ్ధతిని అనుసరించండి. <br><br>- <<BRAND>> వద్ద పోస్టు చేయటం ఉచితం..</br>"
"","help.HowDoIRefreshAnAd","ఒక ప్రకటనను నేను ఏవిధంగా రిఫ్రెష్ చేయగలను?"
"","help.HowDoIRefreshAnAd_content","మీ ప్రకటటనను రిఫ్రెష్ చేయటానికి మీరు రెండు మార్గాలున్నాయి:<br /> మీరు ఒక <<BRAND>> ఖాతా కలిగిఉంటే <<MY_CLASSIFIEDS>>  లో( <<BRAND>> హోంపేజీలో కుడిచేతి ప్రక్క పై మూలన ఉంటుంది)మీ వినియోగపు పేరు, సంకేతపదం చేర్చటం ద్వారా మీరు మీ ఖాతాలోనికి ప్రవేశించండి. మీరు <<MY_CLASSIFIEDS>> లోకి ప్రవేశించగానే మీ క్రియాశీలక జాబితాలు చూస్తారు. కుడివైపు ఉన్న “రిఫ్రెష్” ను నొక్కడం ద్వారా మీరు ఎంచుకున్న ప్రకటన పునరుధ్ధిరించబడుతుంది.:<br /> మీరు <<BRAND>> ఖాతా లేకుండా వినియోగదారునిగా మాత్రమే ప్రకటనను నమోదు చేస్తే మీరు అందుకున్న ఖాయపరిచే ఈమెయిల్ లోని “ మార్చుట, ఈ ఈమెయిల్ చిరునామా నుండి నమోదు చేసిన ప్రకటనలను తొలగించుట  ఇంకా వ్యాఖ్యానాలను తొలగించటానికి” లింకు ఉంటుంది. .:<br /> మీరు ఈ మెయిల్ ని తొలగిస్తే <<LINK_SIGN_IN>> ఈ లింకు<</LINK_SIGN_IN>> ఇంకా “ఒక ప్రకటనను ఇప్పటికే నమోదు చేసారు” విభాగంలో (తెరపై కుడివైపున), మీరు ప్రకటనను నమోదు చేయటానికి ఉపయోగించిన ఈమెయిల్ చిరునామాను చేర్చండి. మీరు, మీ ప్రకటనను మార్పు చేయటానికి అవసరమైన లింకుతో కూడిన ఈ మెయిల్ అందుకుంటారు."
"","help.HowDoIRemoveMyPosting","నా నమోదును ఏవిధంగా తొలగించగలను?"
"","help.HowDoIRemoveMyPosting_content","మీరు <<BRAND>> ఖాతాను కలిగిఉండి, ఇంకా మీ వస్తువు అమ్ముడుపోయినా లేదా దానిని తొలగించాలనుకున్నా, సైట్ లోని <<MY_CLASSIFIEDS>> విభాగంలో ‘క్రియాశీలక ప్రకటనలు’ విభాగంలో మీ ప్రకటనను ముగించవచ్చు. మీరు తొలగించాలనుకున్న ప్రకటనల ఎడమవైపు పెట్టెపై నొక్కి, అక్కడ ‘ఎంచుకున్న ప్రకటనలను తొలగించండి’ మీటపై నొక్కండి. మీకు ఇంకా <<BRAND>> ఖాతా లేకపోతే, మీరు సైట్ లోకి ఒక వస్తువును నమోదు చేసినప్పుడు అందుకున్న ఖాయపరిచే ఈమెయిల్ లోని లింకులను ఉపయోగించి ఈ సౌకర్యాలను ఉపయోగించుకోవచ్చు."
"","help.HowDoIReplyToACommentOnMyAd","నా ప్రకటనపై వచ్చిన వ్యాఖ్యానానికి ఏవిధంగా సమాధానం ఇవ్వగలను?"
"","help.HowDoIReplyToACommentOnMyAd_content","ఒక వ్యాఖ్యానానికి జవాబివ్వాలనుకుంటే, వినియోగదారుడు మరే ఇతరు సంబంధాలను (ఈ మెయిల్ చిరునామాలు, ఫోను నెంబరు, మొదలైనవి) ఉంచకపోతే, వాళ్ళు మీ ప్రకటనపై వ్రాసిన సందేశం క్రింద మీ వ్యాఖ్యను ఉంచితే సరిపోతుంది. దీనికై మీరు మీ ప్రకటన వ్యాఖ్యానాల విభాగంలో మీ పేరు ఇంకా వ్యాఖ్యానం వ్రాస్తే సరిపోతుంది."
"","help.HowDoISaveAPostingToRecallItLater","ఒక నమోదును తర్వాత చూడటానికై ఏవిధంగా భధ్రపరచగలను?"
"","help.HowDoISaveAPostingToRecallItLater_content","మీకు ఆసక్తి ఉన్న జాబితా వద్దకు వెళ్ళి, దాని మార్గాన్ని దాచి ఉంచటానికి ""ఇష్టాంశాలలోకి చేర్చండి"" అనే మీటని నొక్కండి."
"","help.HowDoIShareAnAdOnFacebookTwitterEtc","Facebook/Twitter/మొదలైన వాటిలో నా ప్రకటనని ఎలా పంచుకోవాలి?"
"","help.HowDoIShareAnAdOnFacebookTwitterEtc_content","మీరు ఒకసారి ప్రకటనను తెరచిన తర్వాత, ప్రకటన సమాచారం క్రింద చూడండి. అక్కడ “ఈ ప్రకటనని పంచుకోండి” అనే భాగం ఉంటుంది. దానిక్రింద మీ ప్రకటన పంచుకోవలసిన ప్రదేశాల జాబితా ఉంటుంది: Facebook, Twitter ఇంకా చాలా మందికి ఈ మెయిల్ చేయటం."
"","help.HowDoIUploadAPicture","నేను ఒక చిత్రాన్ని ఏవిధంగా అప్ లోడ్ చేయగలను?"
"","help.HowDoIUploadAPicture_content","<br /><<BRAND>> లోకి చిత్రాన్ని అప్ లోడ్ చేయటం చాలా తేలిక ఇంకా <<NUMBER>> (<<NUMBER_IN_WORDS>>) వరకు చిత్రాలను నమోదు చేయవచ్చు. తేలిక చిత్రాలు వేగంగా అప్ లోడ్ అవుతాయి. ఒక్కొక్కటి<<WEIGHT>> కెబి కన్నా తక్కువగా ఉంటే మంచిది. <<BRAND>> లో చిత్రాలు అప్ లోడ్ చేయటం ఉచితం."
"","help.HowDoIUploadAPicture_contentNew","పోస్టింగు విధానంలో, ప్రకటన శీర్షిక భాగం క్రింద ఒకటి లేదా మరిన్ని చిత్రాలను జోడించే ఎంపికను అందించే ఒక మీటను మీరు చూడగలరు. మీరు ""చిత్రాలను ఎంచుకోండి"" మీటను నొక్కితే, మీ కంప్యూటరునుండి చిత్రాలను ఎంపిక చేసుకోవటానికి వీలు కలగించే ఒక విండో కనిపిస్తుంది. మీరు అప్ లోడ్ చేయాలనుకున్న చిత్రాన్ని ఎంచుకుని ""ఒ.కె."" మీటపైన నొక్కండి.ఇది మీ ప్రకటనకి చిత్రాన్ని అప్ లోడ్ చేస్తుంది. మరిన్ని చిత్రాలను అప్ లోడ్ చేయటానికి తర్వాత ఉన్న ""చూడు"" మీటని నొక్కండి. మొదటి ప్రాంతంలో మీరు ఉంచిన చిత్రం మీ ప్రకటన యొక్క ముఖ్యమైన బొమ్మ అయి విభాగాల లిస్టింగులలో మీ ప్రకటన శీర్షిక ప్రక్కన కనిపిస్తుంది. <<BRAND>> యొక్క చిత్రాన్ని అప్ లోడ్ చేసే ప్రక్రియ చాలా సులభం ఇంకా మీరు ప్రకటనకి 20 (ఇరవై) చిత్రాల వరకు అప్ లోడ్ చేయవచ్చు. దస్త్రం పరిమాణం చిన్నదైనకొలదీ వేగంగా లోడ్ అవుతుంది. 200 కె.బి. కన్నా పెద్దవికాని చిత్రాలను అప్ లోడ్ చేయమని మేము మీకు సూచిస్తున్నాము. చిత్రాలు లేని ప్రకటనల కన్నా చిత్రాలతో ఉన్న ప్రకటనలకు ఎక్కువ ప్రతిస్పందన వచ్చినట్లు మేము గమనించాము. <<BRAND>>  పైన చిత్రాలను అప్ లోడ్ చేయటం ఉచితం."
"","help.HowLongWillMyPostingAppearOnBrand","<<BRAND>> పైన నా నమోదులు ఎంతకాలం కనబడతాయి?"
"","help.HowLongWillMyPostingAppearOnBrand_content","<<BRAND>> పైన ప్రస్తుతం ఉన్న నమోదులు తీసివేయబడవు. మీకు ప్రచారం అవసరం లేదనుకున్నప్పుడు మీ ప్రకటనను తొలగించడం మీ భాధ్యత."
"","help.HowLongWillMyPostingAppearOnBrand_contentNew","<<BRAND>> పైన ప్రస్తుతం ఉన్న పోస్టింగుల గడువు <<NUMBER>> రోజుల తర్వాత ముగుస్తుంది. మరింత కాలం ప్రకటన అవసరం లేదనుకుంటే, దయచేసి మీ ప్రకటనని మీరే తొలగించండి."
"","help.IsBrandFree","<<BRAND>>ఉచితమా?"
"","help.IsBrandFree_content","అవును, <<BRAND>>100% ఉచితమే!"
"","help.MoreGuidelines","మరిన్ని మార్గదర్శకాలు"
"","help.NewToBrand","<<BRAND>> కి క్రొత్త"
"","help.PersonalTouch","దయచేసి మీ పేరును నమోదు చేయండి. వ్యక్తిగత అంశాలను చేర్చటం ద్వారా మరిన్ని ప్రతిస్పందనలను ఆకర్షించండి."
"","help.PostingBalloonTip_description_30_301","ఎయిర్ కండిషనింగు, అలమరలు, ముందు వెనుకలు, కుటుంబవివరాలు, వసతి వంటి వివరాలను నమోదు చేయండి."
"","help.PostingBalloonTip_description_30_363","వాహనాలు నిలుపుస్థలాలు, ఈతకొలను, స్నానపుగదుల సంఖ్య, కాల్చుకుని తినే ప్రదేశము, బాల్కనీ, షాపింగ్, పాఠశాలలు, బేకరీలు, మందుల దుకాణాలకు గల దూరం వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_367","వాహనాలను నిలుపు ప్రదేశాలు, కొలను, స్నానపు గదుల సంఖ్య, కాల్చుకుని తినే ప్రదేశం, బాల్కని, షాపింగు, పాఠశాలలు, బేకరీలు, మందుల దుకాణాల నుండి దూరం వంటి మీ ఆస్తికి సంబంధించిన వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_368","ప్రాంతం, జోను, స్థలాకృతి, చుట్టుప్రక్కల ముఖ్య ప్రదేశాలు, పరిసరాలు వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_376","సామర్ధ్యం, ఇంజను, కాగితాల వివరాలు, ఇంధనం వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_377","పరిరక్షణ స్థితి, సాంకేతిక వివరాలు, పుట్టు పూర్వోత్తరాలు వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_378","ఎలక్ట్రిక్ విండోస్, అలారం, స్టీరియో, డి.వి.డి. ప్లేయర్, ఎయిర్ బాగ్, ఇంధనం, మరమ్మత్తు, ఎయిర్ కండిషనింగు వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_379","ఇంధనం, అలారం, వాహనం పైన సామానుంచుకునే చట్రం, ఐ.పి.వి.ఎ. వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_388","నివాసమున్న కాలం, స్నానపుగదుల సంఖ్య, కాల్చుకుని తినే ప్రదేశం, బాల్కనీ, వాహనాలు నిలుప స్థలము, ప్రాంతం(గుర్తింపు ప్రదేశం)వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_410","ప్రాంతం, జోను, స్థలాకృతి, చుట్టుప్రక్కల ముఖ్య ప్రదేశాలు, పరిసరాలు వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_415","ప్రాంతం, జోను, స్థలాకృతి, చుట్టుప్రక్కల ముఖ్య ప్రదేశాలు, పరిసరాలు వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_description_30_416","ఎలక్ట్రిక్ విండోస్, అలారం, స్టీరియో, డి.వి.డి. ప్లేయర్, ఎయిర్ బాగ్, ఇంధనం, మరమ్మత్తు, ఎయిర్ కండిషనింగు వంటి వివరాలను నమోదుచేయండి."
"","help.PostingBalloonTip_price_30_301","మీ ఆస్తిని అద్దెకివ్వటానికి అసలైన ధరని నమోదుచేయండి. మీరు ధరవిషయంలో బేరమాడదలిస్తే మీ ప్రకటన యొక్క వివరణలో సమాచారాన్నివ్వండి."
"","help.PostingBalloonTip_price_30_363","మీ ఆస్తిని అద్దెకివ్వటానికి అసలైన ధరని నమోదుచేయండి. మీరు ధరవిషయంలో బేరమాడదలిస్తే మీ ప్రకటన యొక్క వివరణలో సమాచారాన్నివ్వండి."
"","help.PostingBalloonTip_price_30_367","మీ ఆస్తి యొక్క అసలైన ధర ఇంకా పోటీధరని నమోదుచేయండి."
"","help.PostingBalloonTip_price_30_368","మీ ఆస్తిని అమ్మటానికి ఇంకా అద్దెకివ్వటానికి అసలైన ధరని ఇంకా పోటీధరని నమోదుచేయండి. మీరు ధర విషయంలో బేరమాడదలిస్తే మీ ప్రకటన యొక్క వివరణలో సమాచారాన్నివ్వండి."
"","help.PostingBalloonTip_price_30_376","మీ బోటు లేదా స్పీడుబోటును అమ్మటానికి అసలైన ధర ఇంకా పోటీధరని నమోదుచేయండి."
"","help.PostingBalloonTip_price_30_377","మీ కారు భాగల యొక్క అసలైన ధర ఇంకా పోటీధరని నమోదుచేయండి."
"","help.PostingBalloonTip_price_30_378","మీ వాహనాన్ని అమ్మకానికి సంబంధించిన అసలైన ధరని ఇంకా పోటీధరని నమోదుచేయండి."
"","help.PostingBalloonTip_price_30_379","మీ వాహనం యొక్క అసలైన ధర ఇంకా పోటీధరని నమోదుచేయండి."
"","help.PostingBalloonTip_price_30_388","మీ ఆస్తిని అద్దెకివ్వటానికి అసలైన ధరని నమోదుచేయండి. మీరు ధరవిషయంలో బేరమాడదలిస్తే మీ ప్రకటన యొక్క వివరణలో సమాచారాన్నివ్వండి."
"","help.PostingBalloonTip_price_30_410","మీ ఆస్తి అమ్మకానికి లేదా అద్దెకి సంబంధించి అసలైన ధరని ఇంకా పోటీధరని నమోదు చేయండి."
"","help.PostingBalloonTip_price_30_415","మీ ఆస్తిని అమ్మటానికి ఇంకా అద్దెకివ్వటానికి అసలైన ధరని ఇంకా పోటీధరని నమోదుచేయండి. మీరు ధర విషయంలో బేరమాడదలిస్తే మీ ప్రకటన యొక్క వివరణలో సమాచారాన్నివ్వండి."
"","help.PostingBalloonTip_price_30_416","మీ వాహనం యొక్క అసలైన ధరని పోటీ ధరని నమోదు చేయండి."
"","help.PostingBalloonTip_title_30_301","మీ ప్రకటన యొక్క శీర్షిక, మీరు ప్రచారం చేస్తున్నదాని గురించిన సారాంశాన్ని తెలియచేయాలి. ఉదా: సావో పాలోలో బాలికలకు గది."
"","help.PostingBalloonTip_title_30_363","మీ ప్రకటనకి ఆకట్టుకునే శీర్షికనుంచండి! ఆస్తి రకము, పరిసరాలు, గదుల సంఖ్య. ఉదా: మోకాలో ఇల్లు, 3 పడకగదులు, సామానుతో సహా"
"","help.PostingBalloonTip_title_30_367","మీ ప్రకటనకి ఆకట్టుకునే శీర్షికనుంచండి! ఆస్తి రకము, పరిసరాలు, గదుల సంఖ్యలను నమోదుచేయండి. ఉదా: మోకాలో ఇల్లు, 3 పడకగదులు, సామానుతో సహా"
