"location","source","target"
"","terms.TermsOfUse","Pogoji uporabe"
"","terms.TermsOfUseWarning","V vednost je <<BRAND>> pripravil povezavo do prevoda angleške verzije Pogojev na spodnji povezavi.  Kot je navedeno v Pogojih, vi razumete in se strinjate s tem, da je vsak prevod Pogojev v drug jezik samo za vašo lažjo uporabo  ter da angleška verzija ureja pogoje vašega razmerja z  <<BRAND>>. Nadalje, če obstajajo kakšna protislovja med angleško verzijo Pogojev in katerimkoli prevodom, vlada angleška verzija Pogojev."
"","terms.ThirdPartyTargetAdvertisingCompanies_content","We use third-party advertising companies to serve ads when you visit our Website. These companies use information (not including your name, address, email address, or telephone number) about your visits to our Website and other websites in order to provide advertisements about goods and services of interest to you.<br /><br />On this Website, Google, as a third party vendor, uses cookies to serve ads. Google's use of the DART cookie enables it to serve ads to this Website's users based on their visit to this Website and other websites on the Internet. For more information on the DART cookie see: <<LINK_DBLCLICK_PRIVACY>>.<br /><br />Users may opt out of the use of the DART cookie by Google by visiting the Google Ad and Content Network Privacy Policy at: <<LINK_GOOGLE_PRIVACY>>. Users may opt out of targeting advertising for all NAI member ad networks by visiting: <<LINK_NETWORKADVERTISING>>."
"","terms.ThirdPartyTargetAdvertisingCompanies_title","Third Party Target Advertising Companies"
"","terms.UserSubmissions_content","You understand that when using the <<BRAND>> website, you will be exposed to Content from a variety of sources, and that <<BRAND>> is not responsible for the accuracy, usefulness, safety, or intellectual property rights of or relating to such Content.  You further understand and acknowledge that you may be exposed to Content that is inaccurate, offensive, indecent, or objectionable, and you agree to waive, and hereby do waive, any legal or equitable rights or remedies you have or may have against <<BRAND>> with respect thereto."
"","terms.UserSubmissions_title","USER SUBMISSIONS"
"","terms.ViolationTermsLiquidatedDamages_content","Please report any violations of the Terms, by flagging the posting(s) for review using the <<CONTACTLINK>>Contact Us<</CONTACTLINK>> link at the bottom of the <<BRAND>> home page, or <<CONTACTLINK_LEGAL>>contact <<BRAND>> regarding legal issues<</CONTACTLINK_LEGAL>>. Our failure to act with respect to a breach by you or others does not waive our right to act with respect to subsequent or similar breaches. <br />You understand and agree that, because damages are often difficult to quantify, if actual damages cannot be reasonably calculated then you will be liable to pay <<BRAND>> liquidated damages as follows:"
"","terms.ViolationTermsLiquidatedDamages_content_list","<<OL_LIST_STYLE_TYPE_LOWER_ALPHA>><li>If you post a message that (1) impersonates any person or entity; (2) falsely states or otherwise misrepresents your affiliation with a person or entity; or (3) that includes personal or identifying information about another person without that person's explicit consent, you agree that <<BRAND>> in its sole discretion may disclose identifying information about you to the victim, and that should <<BRAND>> bring a claim against you in court, that you will pay <<BRAND>> one thousand dollars ($1,000) for each such message.</li><li>If <<BRAND>> establishes limits on the frequency with which you may access the Service, or terminates your access to or use of the Service, you agree to pay <<BRAND>> one hundred dollars ($100) for each message posted in excess of such limits or for each day on which you access <<BRAND>> in excess of such limits, whichever is higher.</li><li> If you send unsolicited email advertisements to <<BRAND>> email addresses or through <<BRAND>> computer systems, you agree to pay <<BRAND>> twenty five dollars ($25) for each such email.</li><li> If you post messages in violation of these Terms, other than as described above, you agree to pay <<BRAND>> one hundred dollars ($100) for each such message. In its sole discretion, <<BRAND>> may elect to issue a warning before assessing damages.</li><</OL_LIST_STYLE_TYPE_LOWER_ALPHA>>Otherwise, you agree to pay <<BRAND>>'s actual damages, to the extent such actual damages can be reasonably calculated."
"","terms.ViolationTermsLiquidatedDamages_title","VIOLATION OF TERMS AND LIQUIDATED DAMAGES"
"","terms.WeAreNotResponsibleForTranslationErrors","Ne odgovarjamo za napake v prevodu."
"","about.About","<table class=""resize"" width=""900"" bgcolor=""#ffffff"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr><td height=""30"" colspan=""2"" bgcolor=""#FFB18C"" class=""titOLX""><span class=""titolx1"">About OLX</td></tr></table><table class=""resize"" width=""900"" bgcolor=""#ffffff"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tr valign=""top"">  <th align=""left"" class=""MainBodyBkgrdBrdr"" scope=""col""> <table width=""900"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""left"">    <tr>     <th align=""left"" valign=""top"" class=""MainBodyBkgrd""><table width=""900"" border=""0"" cellspacing=""5"" cellpadding=""5"" align=""left"">  <tr>    <td>     <table width=""100%"" border=""0"" cellspacing=""0"" cellpadding=""0"" align=""left"" class=""cuadro"">        <tr> <td><table width=""100%"" bgcolor=""#ffffff"" border=""0"" cellspacing=""0"" cellpadding=""0""> <tr><td align=""left"" class=""aviso2""><br />OLX means free local classifieds on a global level. OLX allows you to meet others, express yourself, trade products, find jobs, apartments, and much more! <br/ ><br/ >We built OLX to improve on traditional classified sites, which are functional but missing key features to really deliver a proper public service to communities everywhere.<br /></td></tr> <tr><td align=""left"" class=""aviso2"">On OLX you can:<br /><br /><ul><li>Easily design rich HTML listings</li><li>Control your selling, buying, and community activity in My OLX</li><li>Send or accept PayPal payments</li><li>Be assured of a spam-free experience</li><li>Promote your listings on other websites, like MySpace, Xanga, and Blogspot</li><li>Discuss listings with other interested users</li><li>Enjoy a website that has world-class speed</li><li>Search for items near you, wherever you live</li><li>Access our site from your mobile phone</li><li>View our site in your local language</li></ul>OLX has a presence on six continents. The company was founded in March 2006 and is privately held.<br/ ><br/ ></b></td></tr></table></td>        </tr>      </table>    </td>  </tr></table><br /><br />     </th>    </tr>         </table>  </th><!-- END MAIN PAGE COLUMN --> </tr></table>"
"","about.about_Body","<p><<BRAND>> je naslednja generacija brezplačnih spletnih malih oglasov.<br /><br /><<BRAND>> nudi preprosto rešitev pri zapletih, ki se pojavijo pri prodaji, nakupu, menjavi, razpravah, organizaciji in spoznavanju blizu živečih ljudi, kjer koli ste nastanjeni.<br /><br /><<BRAND>> vam omogoča:<br /><ul><li>enostavno oblikovanje bogatih oglasov s fotografijami;</li><li>nadzorovanje vaše aktivnosti pri prodaji, nakupu in skupnosti v razdelku Moj <<BRAND>>«;</li><li>prikaz vaših objav v vašem profilu družabnih stikov (Facebook, Myspace ...);</li><li>dostop do spletne strani preko vašega mobilnega telefona;</li><li>ogled  <<BRAND>> v vašem jeziku.</li></ul><br /><<BRAND>> uporabljajo v več kot <<QTY_COUNTRIES>> državah, v <<QTY_LANGUAGES>> jezikih. Podjetje je bilo ustanovljeno marca 2006 in je zasebno.</p>"
"","about.about_Title","O storitvi <<BRAND>>"
"","about.AdDescription","Dodaj opis:"
"","about.BrandHasOfficesInNYAndBA","<<BRAND>> has offices in New York, USA (485 7th Avenue, suit 507, New York, 10018) and in Buenos Aires, Argentina (Uriarte 2489, 1er Piso, 1425)."
"","about.NumberBuyersMetSellers","<<NUMBER>> kupcev je včeraj srečalo prodajalce"
"","about.opt-190-manuallabor","Zaposlitve v ročnem delu"
"","about.PostingBalloonTip_description_30_301","Vnesite podrobnosti o vaši nepremičnini, kot npr. klimatizacija, omare, spredaj ali zadaj, družina, penzion."
"","about.Spam",""
"","mail_crm.AntiFraudInfo","<p style=""padding: 0pt 5px;"">Za več informacij obiščite naš <a href=""<<ForumLink>>"">forum za zaščito pred goljufijami</a>, za več koristnih nasvetov glede varnosti pa <a href=""<<Help26Link>>"">kliknite tu</a>.</p>"
"","mail_crm.CongratulationsForPostingYourFirstAdOnBrand","Čestitamo za objavo vašega prvega oglasa na  <<BRAND>>!"
"","mail_crm.ContactUsLink","<<CONTACTLINK>>Stopite v stik z nami<</CONTACTLINK>>"
"","mail_crm.CRM1_Bullet_1","<<LI_MARGIN_5PX>><strong>NIKOLI ne prodajajte ničesar nikomur izven države, v kateri prebivate. </strong><br /> Odobritev plačila, ki ga naroči tuja banka, lahko pri vaši banki traja kar 3 do 4 tedne ali več. V tem času bo nakazani znesek sicer na vašem bančnem računu, a če se izkaže, da je z nakazilom karkoli narobe, vam bodo ta znesek odšteli z vašega računa. <</LI_MARGIN_5PX>>"
"","mail_crm.CRM1_Bullet_2","<<LI_MARGIN_5PX>><strong>Nikoli ne sprejmite gotovinskega čeka iz tujine. </strong><br /> Večina prevarantov pošilja ponarejene gotovinske čeke. <</LI_MARGIN_5PX>>"
"","mail_crm.CRM1_Bullet_3","<<LI_MARGIN_5PX>><strong>NIKOLI ne sprejmite plačila, ki presega ceno vašega predmeta. </strong><br />NIKOLI ne pošiljajte denarja, da bi vrnili preplačani znesek, ne glede na razlog, ki vam je bil dan (darilo, stroški pošiljanja, carina, honorarji posrednikov...)<</LI_MARGIN_5PX>>"
"","mail_crm.CRM1_Bullet_4","<<LI_MARGIN_5PX>><strong>Če se kupec predstavlja kot posrednik (pravnik, svetovalec...), ki zastopa svojega tujega klienta, NE POSLUJTE Z NJIM.</strong><</LI_MARGIN_5PX>>"
"","mail_crm.CRM1_Bullet_5","<<LI_MARGIN_5PX>><strong><<BRAND>> nikoli ne sodeluje v pogajanjih in transakcijah.</strong><br /> Ne posredujemo pri plačilih in pošiljanju, ne ponujamo garancije na zadovoljstvo s kupljenim in ne ponujamo financiranja ali finančne zaščite kupcem ali prodajalcem.<</LI_MARGIN_5PX>>"
"","mail_crm.CRM1_Bullet_6","<<LI_MARGIN_5PX>><strong>Nikoli ne objavite svojih finančnih informacij,</strong><br /> kot so npr. številka bančnega računa, številka socialne varnosti ipd. … <</LI_MARGIN_5PX>>"
"","mail_crm.CRM1_Bullet_7","<<LI_MARGIN_5PX>><strong>Bodite izredno previdni, če morate  predmet poslati po pošti, ali pa uporabite usluge poroštvene službe.</strong>><</LI_MARGIN_5PX>>"
"","mail_crm.CRM1_Bullet_8","<<LI_MARGIN_5PX>><strong>Če ste prejeli e-poštno sporočilo o tem, da ste zadeli nagrado, ter da naj bi plačali za njeno dostavo, ne odgovorite na sporočilo in stopite v stik z našo</strong><<CONTACTLINK>>Skupino za storitve za stranke<</CONTACTLINK>><</LI_MARGIN_5PX>>"
"","mail_crm.CRM_FirstPost_02_Body","<p><strong>Čestitamo! Pravkar ste oddali svoj prvi oglas na <<BRAND>>: <<ItemTitle>></strong></p><p>Priporočamo, da si to sporočilo shranite, saj vam navedene informacije lahko pridejo prav pri bodočih transakcijah v zvezi z malimi oglasi in spletnimi dražbami.</p><p>Svetujemo vam, da vedno poslujete lokalno, saj se tako lahko oba udeleženca osebno srečata pred nadaljevanjem transakcije.</p><p>Za primere, ko morebitni kupec/prodajalec ni iz vašega območja, vam priporočamo naslednje:</p><ol style=""border-top:1px solid #DCDCDC;border-bottom:1px solid #DCDCDC;background-color:#E9E9E9; padding-right:5px;""><li style=""margin: 5px 0""><span style=""color: #ff6e33;"">NIKOLI ne prodajajte ničesar nekomu izven države, v kateri prebivate. </span><br />Odobritev plačila, ki ga naroči tuja banka, lahko pri vaši banki traja kar 3 do 4 tedne ali več. V tem času bo nakazani znesek sicer na vašem bančnem računu, a če se izkaže, da je z nakazilom karkoli narobe, vam bodo ta znesek odšteli z vašega računa. </li><li style=""margin: 5px 0""><span style=""color: #ff6e33;"">NIKOLI ne sprejmite plačila, ki presega ceno vašega predmeta. </span><br />NIKOLI ne pošiljajte denarja, da bi vrnili preplačani znesek, ne glede na razlog (darilo, stroški pošiljanja, carina, honorarji posrednikov ...)</li><li style=""margin: 5px 0""><span style=""color: #ff6e33;"">Če se kupec predstavlja kot posrednik (pravnik, svetovalec itd.), ki zastopa svojega tujega klienta, NE POSLUJTE Z NJIM.</span></li><li style=""margin: 5px 0""><span style=""color: #ff6e33;""><<BRAND>> nikoli ne sodeluje v pogajanjih in transakcijah.</span><br />Ne posredujemo pri plačilih in pošiljanju, ne ponujamo garancije na zadovoljstvo s kupljenim in ne ponujamo financiranja ali finančne zaščite kupcem ali prodajalcem.</li></ol><<AntiFraudForum>> <<AntiFraudHelp>><<ANONYMOUSUSER>><p>Želimo vam čimbolj uspešno poslovanje na <<BRAND>>!<br /><<FooterMail_01_Support>><br /></p><<REGISTEREDUSER>>"
"","mail_crm.CRM_FirstPost_031_AnonymousUser","<p style=""color:#f00;""><strong>KORISTEN NAMIG:</strong></p><p>Če želite uporabljati <<BRAND>>, se vam ni treba registrirati, vendar vam to vseeno priporočamo: <br /><ul><li>Laže boste urejali svoje objave;</li><li>Registracija je hitra in brezplačna.</li></ul><a href=""<<RegisterLink>>"">Registrirajte se zdaj!</a></p>"
"","mail_crm.CRM_FirstPost_031_RegisteredUser","Če ne želite prejemati nasvetov podjetja <<BRAND>>, preprosto <<ModifEmailNotificationLink>>kliknite tu<</ModifEmailNotificationLink>> in počistite polje za izbiro: »Želim prejemati nasvete v zvezi s kupovanjem in prodajo na spletni strani <<BRAND>>«."
"","mail_crm.DoNotReply","Ne odgovarjajte na to elektronsko pošto."
"","mail_crm.FeatureYourAdCRM","<<LINK_FEATURED_LISTINGS>>Predstavite svoj oglas<</LINK_FEATURED_LISTINGS>> za povečanje vidljivosti do 20-krat!"
"","mail_crm.HaveQuestionLink","<<CONTACTLINK>>Imate vprašanje?<</CONTACTLINK>>"
"","mail_crm.HelloUser","Pozdravljeni, <<USERNAME>>!"
"","mail_crm.HoweverIfThePotencialBuyerSellerIsNotInYourAreaHereAreSomeRecommendations","V primeru, da morebitni kupec/prodajalec ni iz vašega območja, vam priporočamo naslednje:"
"","mail_crm.IncreaseVisitsPostPictures","Povečajte obiske vašega oglasa! Objavite fotografije!"
"","mail_crm.InformationAboutYourAdItemTitle","Informacije o vašem oglasu: <<ItemTitle>>"
"","mail_crm.RegisterMyOLX","Moj <<BRAND>> vam dovoli upravljanje z vašimi oglasi, predstavljanje vaših oglasov, ogled tega, kdo je stopil v stik z vami in še več! <<REGISTERLINK>>Registrirajte se zdaj!<</REGISTERLINK>>"
"","mail_crm.SafetyTips","Varnostni nasveti"
"","mail_crm.SpamFolderAddOLX","ALi ste to e-pošto prejeli kot vsiljeno pošto? Dodajte  <xxxx@olx.com> na svoj seznam stikov."
"","mail_crm.ThankYou","Hvala, ker uporabljate <<BRAND>>!"
"","mail_crm.TipsPictures","Dodajte fotografije! Tu je nekaj nasvetov za objavo najboljših fotografij:"
"","mail_crm.UploadUpTo20pictures","Naložite lahko do 20 fotografij. Izkoristite to priložnost!"
"","mail_crm.UseQualityPics","Uporabite kvalitetne fotografije: slika velja toliko, kot tisoč besed!"
"","mail_crm.WantMorePeopleAd","Ali želite, da bi več ljudi videlo vaš oglas? <<ITEM_TITLE>>"
"","mail_crm.WeAdviseYouToDealLocallySoBothPartiesCanMeetBeforeProceeding","Svetujemo vam, da vedno poslujete lokalno, saj se tako lahko oba udeleženca osebno srečata pred nadaljevanjem transakcije."
"","mail_crm.WeAdviseYouToKeepThisEmailItHasUsefulInformationForTransactions","<p>Priporočamo, da si to sporočilo shranite, saj vam navedene informacije lahko pridejo prav pri bodočih transakcijah na spletnih straneh z malimi oglasi in spletnimi dražbami.</p>"
"","mail_crm.WeWishYouASuccessfulTransactionOnBrand","Želimo vam čimbolj uspešno poslovanje na <<BRAND>>!"
"","categories_aliases.category_1","Brezplačno"
"","categories_aliases.category_2","Iščem"
"","categories_aliases.Category_292|Posting","Sem ženska in iščem moškega"
"","categories_aliases.Category_293|Posting","Sem moški in iščem žensko"
"","categories_aliases.Category_298|Posting","Sem ženska in iščem žensko"
"","categories_aliases.Category_299|Posting","Sem moški in iščem moškega"
"","categories_aliases.category_3","Novi oglasi"
"","categories_aliases.I_am_looking_for_a_bride","Iščem ženo"
"","categories_aliases.I_am_looking_for_a_groom","Iščem moža"
"","categories_aliases.m4m","Moški iščejo moške"
"","categories_aliases.m4mm","Moški iščejo pare moških"
"","categories_aliases.m4mw","Moški iščejo pare moškega in ženske"
"","categories_aliases.m4w","Moški iščejo ženske"
"","categories_aliases.m4ww","Moški iščejo pare žensk"
"","categories_aliases.mm4m","Pari moških iščejo moške"
"","categories_aliases.mm4mm","Pari moških iščejo pare moških"
"","categories_aliases.mm4mw","Pari moških iščejo pare moškega in ženske"
"","categories_aliases.mm4w","Pari moških iščejo ženske"
"","categories_aliases.mm4ww","Pari moških iščejo pare žensk"
"","categories_aliases.mw4m","Pari moškega in ženske iščejo moške"
"","categories_aliases.mw4mm","Pari moškega in ženske iščejo pare moških"
"","categories_aliases.mw4mw","Pari moškega in ženske iščejo pare moškega in ženske"
"","categories_aliases.mw4w","Pari moškega in ženske iščejo ženske"
"","categories_aliases.mw4ww","Pari moškega in ženske iščejo pare žensk"
"","categories_aliases.SpecialCategories","Posebne kategorije"
"","categories_aliases.w4m","Ženske iščejo moške"
"","categories_aliases.w4mm","Ženske iščejo pare moških"
"","categories_aliases.w4mw","Ženske iščejo pare moškega in ženske"
"","categories_aliases.w4w","Ženske iščejo ženske"
"","categories_aliases.w4ww","Ženske iščejo pare žensk"
"","categories_aliases.ww4m","Pari žensk iščejo moške"
"","categories_aliases.ww4mm","Pari žensk iščejo pare moških"
"","categories_aliases.ww4mw","Pari žensk iščejo pare moškega in ženske"
"","categories_aliases.ww4w","Pari žensk iščejo ženske"
"","categories_aliases.ww4ww","Pari žensk iščejo pare žensk"
"","facebook_profile.Facebook_ChangeEmail","Če si želite ogledati vse vaše objave, vnesite svojo e-pošto ali uporabniško ime za <<BRAND>>."
"","facebook_profile.Facebook_CheckOutListings","Preveri moje oglase na spletni strani <<BRAND>>:"
"","facebook_profile.Facebook_CheckOutOLX","Preveri %s!"
"","facebook_profile.Facebook_EnterEmail","Če ste že objavljali na spletni strani <<BRAND>>, lahko tu prikažete svoje oglase, če vpišete svoj e-poštni naslov ali uporabniško ime za <<BRAND>>."
"","facebook_profile.Facebook_InviteFriends","Povabite prijatelje"
"","facebook_profile.Facebook_PostClassified","Objavi brezplačni mali oglas"
"","facebook_profile.Facebook_Save","Shrani"
"","facebook_profile.Facebook_Search","Išči po spletni strani <<BRAND>>"
"","facebook_profile.Facebook_SeeMore","Prikaži vse moje oglase na spletni strani <<BRAND>>"
"","facebook_profile.Facebook_Settings","Nastavitve"
"","facebook_profile.Facebook_UsernameOrEmail","E-pošta ali uporabniško ime za spletno stran <<BRAND>>:"
"","facebook_profile.FindAdsInMyNetwork","Najdi oglase v mojem omrežju"
"","facebook_profile.Key=FindAdsInMyNetwork","Find ads in my network"
"","facebook_profile.Key=MyNetwork","My Network"
"","facebook_profile.MyNetwork","Moje omrežje"
"","facebook_profile.ProfileImportedFromNetwork","Profil uvožen iz <<NETWORK>>"
"","facebook_install.","Find ads in my network"
"","facebook_install.DontHaveAnAccount_Register","Nimate računa? Registrirajte se!"
"","facebook_install.Facebook_AddOLX","Dodaj <<BRAND>>!"
"","facebook_install.Facebook_CustomizeProfile","Prilagodite svoj profil!"
"","facebook_install.Facebook_EnterEmail","Če ste že objavljali na spletni strani <<BRAND>>, lahko na svoji strani s profilom prikažete svoje objave, če vpišete svoj e-poštni naslov ali uporabniško ime za spletno stran <<BRAND>>. "
"","facebook_install.Facebook_FriendsWithoutOLX","Tukaj so vaši prijatelji, ki ne uporabljajo spletne strani <<BRAND>>. Povabite jih, da bodo lahko začeli koristiti prednosti <<BRAND>>."
"","facebook_install.Facebook_InviteFriends","Povabite svoje prijatelje!"
"","facebook_install.Facebook_InviteText","Povabljeni ste k uporabi spletne strani <<BRAND>>. %s želi, da dodate <<BRAND>> in tako začnete prodajati, kupovati, trgovati, razpravljati, organizirati in spoznavati ljudi v vaši bližini, kjerkoli ste nastanjeni!"
"","facebook_install.Facebook_Register","Registrirajte se s Facebook-om"
"","facebook_install.Facebook_SkipStep","Preskoči ta korak"
"","facebook_install.Facebook_SubmitUsernameOrEmail","Oddaj uporabniško ime ali e-pošto"
"","facebook_install.Facebook_UsernameOrEmail","E-pošta ali uporabniško ime za spletno stran <<BRAND>>:"
"","facebook_install.TellUsWhoYouAreInBrandToCreditYourReviewsAndPosts","Povejte nam, kdo ste v <<BRAND>>,  da vam bomo pripisali vaša mnenja in objave"
"","facebook_install.UserNameIsYourFriend","<<USERNAME>> je vaš prijatelj"
"","mail_comment.DoNotReceiveAlertOnCommentAnymore","Če ne želite več prejemati tega opomnika:"
"","mail_comment.SubjectAlertOnComment","Imate nov/e komentar/je na oglas: <<ITEMTITLE>>"
"","mail_comment.ThereAreNewCommentsOnTheAd","Obstaja/jo nov/i komentar/ji na oglas: <<ItemTitle>>"
"","mail_comment.ToSeeTheNewComments","Nov/e komentar/je pogledate tako:"
"","body_type.athletic","Atletska"
"","body_type.average","Povprečna"
"","body_type.little_extra","Kakšen kilogram odveč"
"","body_type.more_to_love","Več za ljubiti"
"","body_type.slender","Vitka"
"","ethnic_group.asian","Azijec"
"","ethnic_group.black_african","Afričan (črnec)"
"","ethnic_group.caucasian","Belec"
"","ethnic_group.east_indian","Vzhodni Indijec"
"","ethnic_group.latino_hispanic","Latinoameričan"
"","ethnic_group.middle_eastern","Kavkazijec"
"","relationship_type.activity_partner","Partnerstvo za aktivnosti"
"","relationship_type.dating","Zmenki"
"","relationship_type.friendship","Prijateljstvo"
"","relationship_type.intimate_encounter","An intimate Encounter"
"","relationship_type.marriage","Poroka"
"","relationship_type.relationship","Razmerje"
"","hair_color.black","Črna"
"","hair_color.blond","Svetla"
"","hair_color.dark_brown","Temno rjava"
"","hair_color.gray","Siva"
"","hair_color.light_brown","Svetlo rjava"
"","hair_color.red","Rdeča"
"","job_status.full_time","Polni delovni čas"
"","job_status.part_time","Skrajšan delovni čas"
"","salary_type.hourly","Na uro"
"","salary_type.monthly","Mesečno"
"","salary_type.weekly","Tedensko"
"","salary_type.yearly","Na leto"
"","car_model.ac/ace","ACE"
"","car_model.ac/aceca","Aceca"
"","car_model.ac/cobra","Cobra"
"","car_model.acura/cl","CL"
"","car_model.acura/csx","CSX"
"","car_model.acura/el","EL"
"","car_model.acura/integra","Integra"
"","car_model.acura/legend","Legend"
"","car_model.acura/mdx","MDX"
"","car_model.acura/nsx","NSX"
"","car_model.acura/rdx","RDX"
"","car_model.acura/rl","RL"
"","car_model.acura/rsx","RSX"
"","car_model.acura/slx","SLX"
"","car_model.acura/tl","TL"
"","car_model.acura/tsx","TSX"
"","car_model.acura/vigor","Vigor"
"","car_model.aixam/400","400"
"","car_model.aixam/500","500"
"","car_model.aixam/evolution","Evolution"
"","car_model.aixam/mac","MAC"
"","car_model.alfa_romeo/145","145"
"","car_model.alfa_romeo/146","146"
"","car_model.alfa_romeo/147","147"
"","car_model.alfa_romeo/155","155"
"","car_model.alfa_romeo/156","156"
"","car_model.alfa_romeo/159","159"
"","car_model.alfa_romeo/164","164"
"","car_model.alfa_romeo/166","166"
"","car_model.alfa_romeo/1750","1750"
"","car_model.alfa_romeo/1750_2000","1750-2000"
"","car_model.alfa_romeo/2000","2000"
"","car_model.alfa_romeo/2600","2600"
"","car_model.alfa_romeo/33","33"
"","car_model.alfa_romeo/6","6"
"","car_model.alfa_romeo/75","75"
"","car_model.alfa_romeo/8c","8C"
"","car_model.alfa_romeo/90","90"
"","car_model.alfa_romeo/alfasud","Alfasud"
"","car_model.alfa_romeo/alfa_6","Alfa 6"
"","car_model.alfa_romeo/alfetta","Alfetta"
"","car_model.alfa_romeo/arna","Arna"
"","car_model.alfa_romeo/brera","Brera"
"","car_model.alfa_romeo/duetto","Duetto"
"","car_model.alfa_romeo/giulia","Giulia"
"","car_model.alfa_romeo/giulia_sprint","Giulia Sprint"
"","car_model.alfa_romeo/giulietta","Giulietta"
"","car_model.alfa_romeo/gt","GT"
"","car_model.alfa_romeo/gta_coupe","GTA Coupe"
"","car_model.alfa_romeo/gtv","GTV"
"","car_model.alfa_romeo/monreal","Monreal"
"","car_model.alfa_romeo/montreal","Montreal"
"","car_model.alfa_romeo/rz","RZ"
"","car_model.alfa_romeo/spider","Spider"
"","car_model.alfa_romeo/sprint","Sprint"
"","car_model.alfa_romeo/sz","SZ"
"","car_model.alpina/alpine_gta","Alpine GTA"
"","car_model.alpina/b10","B10"
"","car_model.alpina/b11","B11"
"","car_model.alpina/b12","B12"
"","car_model.alpina/b3","B3"
"","car_model.alpina/b5","B5"
"","car_model.alpina/b6","B6"
"","car_model.alpina/b7","B7"
"","car_model.alpina/b8","B8"
"","car_model.alpina/b9","B9"
"","car_model.alpina/c1","C1"
"","car_model.alpina/c2","C2"
"","car_model.alpina/d10","D10"
"","car_model.alpina/d3","D3"
"","car_model.alpina/rle_roadster","RLE Roadster"
"","car_model.alpina/roadster_s","Roadster S"
"","car_model.alpina/roadster_v8","Roadster V8"
"","car_model.alpina/rocsta","Rocsta"
"","car_model.alpine/1300","1300"
"","car_model.alpine/1600","1600"
"","car_model.alpine/a106","A106"
"","car_model.alpine/a108","A108"
"","car_model.alpine/a110","A110"
"","car_model.alpine/a310","A310"
"","car_model.alpine/a610","A610"
"","car_model.alpine/berlinette","Berlinette"
"","car_model.alpine/gta","GTA"
"","car_model.alpine/v6","V6"
"","car_model.amc/ambasador","Ambasador"
"","car_model.amc/american","American"
"","car_model.amc/commando","Commando"
"","car_model.amc/dj5","DJ5"
"","car_model.amc/eagle","Eagle"
"","car_model.amc/javelin","Javelin"
"","car_model.amc/pacer","Pacer"
"","car_model.amc/rambler","Rambler"
"","car_model.amc/rogue","Rogue"
"","car_model.aro/10","10"
"","car_model.aro/24","24"
"","car_model.aro/spartana","Spartana"
"","car_model.asia/hi_topic","Hi-topic"
"","car_model.asia/rocsta","Rocsta"
"","car_model.asia_motors/rocsta","Rocsta"
"","car_model.aston_martin/bulldog","Bulldog"
"","car_model.aston_martin/db","DB"
"","car_model.aston_martin/db2","DB2"
"","car_model.aston_martin/db3","DB3"
"","car_model.aston_martin/db4","DB4"
"","car_model.aston_martin/db5","DB5"
"","car_model.aston_martin/db6","DB6"
"","car_model.aston_martin/db7","DB7"
"","car_model.aston_martin/db9","DB9"
"","car_model.aston_martin/dbs","DBS"
"","car_model.aston_martin/lagonda","Lagonda"
"","car_model.aston_martin/rapide","Rapide"
"","car_model.aston_martin/tickford_capri","Tickford Capri"
"","car_model.aston_martin/v12_vanquish","V12 Vanquish"
"","car_model.aston_martin/v8","V8"
"","car_model.aston_martin/v8_vantage","V8 Vantage"
"","car_model.aston_martin/virage","Virage"
"","car_model.aston_martin/zagato","Zagato"
"","car_model.audi/100","100"
"","car_model.audi/200","200"
"","car_model.audi/80","80"
"","car_model.audi/90","90"
"","car_model.audi/a2","A2"
"","car_model.audi/a3","A3"
"","car_model.audi/a4","A4"
"","car_model.audi/a5","A5"
"","car_model.audi/a6","A6"
"","car_model.audi/a8","A8"
"","car_model.audi/allroad","Allroad"
"","car_model.audi/allroad_quattro","allroad quattro"
"","car_model.audi/cabriolet","Cabriolet"
"","car_model.audi/coupe","Coupe"
"","car_model.audi/nsu_ro_80","NSU RO 80"
"","car_model.audi/q7","Q7"
"","car_model.audi/quattro","quattro"
"","car_model.audi/r8","R8"
"","car_model.audi/rs2","RS2"
"","car_model.audi/rs4","RS4"
"","car_model.audi/rs6","RS6"
"","car_model.audi/s2","S2"
"","car_model.audi/s3","S3"
"","car_model.audi/s4","S4"
"","car_model.audi/s5","S5"
"","car_model.audi/s6","S6"
"","car_model.audi/s8","S8"
"","car_model.audi/tt","TT"
"","car_model.audi/v8","V8"
"","car_model.austin_healey/100","100"
"","car_model.austin_healey/3000","3000"
"","car_model.austin_healey/elliot","Elliot"
"","car_model.austin_healey/silver_stone","Silver Stone"
"","car_model.austin_healey/sprite","Sprite"
"","car_model.autobianchi/a111","A111"
"","car_model.autobianchi/a112","A112"
"","car_model.autobianchi/bianchina","Bianchina"
"","car_model.autobianchi/primula","Primula"
"","car_model.autobianchi/stellina","Stellina"
"","car_model.bentley/3,5_liter","3,5 Liter"
"","car_model.bentley/3_litre","3 Litre"
"","car_model.bentley/4,5_liter","4,5 Liter"
"","car_model.bentley/6,5_litre","6,5 Litre"
"","car_model.bentley/8_litre","8 Litre"
"","car_model.bentley/arnage","Arnage"
"","car_model.bentley/azure","Azure"
"","car_model.bentley/brooklands","Brooklands"
"","car_model.bentley/continental","Continental"
