"location","source","target"
"","posting_optionallist.meters","Kvadratmeter"
"","posting_optionallist.Mi","Mi"
"","posting_optionallist.mileage","Kjøreavstand"
"","posting_optionallist.miles","miles"
"","posting_optionallist.model","Modell"
"","posting_optionallist.new","Ny"
"","posting_optionallist.noAnswer","Ingen svar"
"","posting_optionallist.noBodyType","Mangler kroppstype"
"","posting_optionallist.Nocartype","Mangler biltype"
"","posting_optionallist.NoColor1","Mangler hårfarge"
"","posting_optionallist.noEthnicity","Mangler etnisitet"
"","posting_optionallist.noHeight","Mangler høyde"
"","posting_optionallist.noMake","Mangler merke"
"","posting_optionallist.noModel","Velg modell"
"","posting_optionallist.Noreltype","Ingen slags forhold"
"","posting_optionallist.NumberOrMore","<<NUMBER>> eller mer"
"","posting_optionallist.OnlyWithPictures","Kun med bilder"
"","posting_optionallist.Operation","Operasjon"
"","posting_optionallist.optional","(Valgfritt)"
"","posting_optionallist.optionalMsg","Forbedre synligheten av din Annonse"
"","posting_optionallist.other","Annet"
"","posting_optionallist.Pay","Betal"
"","posting_optionallist.paymentMethod","Godtar du online betaling?"
"","posting_optionallist.PaymentOptions","Betalingsalternativer"
"","posting_optionallist.pets","Kjæledyr:"
"","posting_optionallist.Picture","Foto"
"","posting_optionallist.PictureDescription","Bildebeskrivelse"
"","posting_optionallist.Pictures","Bilder"
"","posting_optionallist.pounds","pund"
"","posting_optionallist.promote1","Frem din"
"","posting_optionallist.promote2","Bil"
"","posting_optionallist.promote3","Annonse."
"","posting_optionallist.PromoteYourAd","Frem din annonse"
"","posting_optionallist.reltype","Jeg er interresert i"
"","posting_optionallist.RepublishThisAdEveryWeekForOneMonth","Sett inn denne annonsen på nytt hver uke i en måned."
"","posting_optionallist.SelectYourAddressInMap","Velg din nøyaktige adresse ved å klikke på kartet."
"","posting_optionallist.ShakeShingle","Takspon Shake"
"","posting_optionallist.square","Kvadratmeter"
"","posting_optionallist.street","Adresse"
"","posting_optionallist.street1","(Google Maps vil vises på din annonse)"
"","posting_optionallist.StreetAddress","Adresse"
"","posting_optionallist.studio","Studio"
"","posting_optionallist.TellYourFriendsAboutYourAd","Fortell venner om din annonse:"
"","posting_optionallist.uploadVideo","Legg til en video"
"","posting_optionallist.used","Brukt"
"","posting_optionallist.vinnumber","VIN-nummer:"
"","posting_optionallist.Weight","Vekt"
"","posting_optionallist.weight1","Din kroppstype"
"","posting_optionallist.WithPhotos","Med bilder"
"","posting_optionallist.WithVideos","Med vidoer"
"","posting_optionallist.year","År"
"","posting_optionallist.YouCanViewYourAd","Du kan se din annonse:"
"","posting_optionallist.YouHaveReachedTheMaximumAmountOfImagesAllowed","Du har nådd maksimalt antall tillatte bilder."
"","posting_optionallist.YouMustEnterAPriceToSellWithPaymentOption","Du må skrive inn en pris for å selge med <<PAYMENT_OPTION>>."
"","posting_optionallist.YourAge","Din alder"
"","posting_optionallist.YourBodyType","Din kroppstype"
"","posting_optionallist.YourHeight","Din høyde"
"","posting_tellfriendlist.DisplaySocialNetworkingProfile","Fremvis annonsen din på din sosiale nettverksprofil."
"","posting_tellfriendlist.tellfriend","Fortell dine venner om din annonse:"
"","posting_tellfriendlist.tellfriend1","(Angi e-postadresser atskilt med mellomrom, komma, semikolon, eller enter-tast)"
"","itemgeneraldetails.addComment","Legg til en kommentar"
"","itemgeneraldetails.addFavorites","Legg til favoritter"
"","itemgeneraldetails.AdOptions","Flere Annonse Valg"
"","itemgeneraldetails.AdStats","Annonse statistikk"
"","itemgeneraldetails.AllPictures","Alle bilder"
"","itemgeneraldetails.AnIndividual","Et individ"
"","itemgeneraldetails.Anonymous","Anonym"
"","itemgeneraldetails.AUCTION_LOST","Auksjon tapt"
"","itemgeneraldetails.BackResults","Tilbake til Resultatet"
"","itemgeneraldetails.BackToResults","Tilbake til Resultatet"
"","itemgeneraldetails.BasedOnXOpinions","Basert på <<NUMBER>> mening(er)"
"","itemgeneraldetails.BIDDER_IS_HIGHEST_BIDDER","Du leder budrunden"
"","itemgeneraldetails.BIDDER_IS_WINNER","Vinner"
"","itemgeneraldetails.BIDDER_NOT_BIDDED_YET","Du har ikke lagt inn bud foreløpig"
"","itemgeneraldetails.BIDDER_WAS_OUTBID","Du har blitt overbudet"
"","itemgeneraldetails.BidHistory","Tidligere bud"
"","itemgeneraldetails.BuyItNow","Kjøp Nå"
"","itemgeneraldetails.City","By"
"","itemgeneraldetails.Comments","Kommentarer"
"","itemgeneraldetails.CompleteAd","Fullstendig annonse"
"","itemgeneraldetails.ContactEmployer","Kontakt arbeidsgiver / arbeidstaker"
"","itemgeneraldetails.ContactMe","Kontakt meg!"
"","itemgeneraldetails.ContactSeller","Kontakt selger"
"","itemgeneraldetails.Country","Land"
"","itemgeneraldetails.CurrentBid","Nåværende bud"
"","itemgeneraldetails.DatePosted","Dato satt inn"
"","itemgeneraldetails.Description","Beskrivelse"
"","itemgeneraldetails.Ending","Avslutter"
"","itemgeneraldetails.Feedback","Tilbakemelding"
"","itemgeneraldetails.flagAs","Flags som"
"","itemgeneraldetails.FlagAsScam","Merk som svindel"
"","itemgeneraldetails.FlagItem","Rapporter annonse"
"","itemgeneraldetails.gotoMobile","Lagre til telefon"
"","itemgeneraldetails.GoToSearchResults","Gå til søkeresultater"
"","itemgeneraldetails.GoToSubcategoryResults","Gå til <<SUBCATEGORY>> resultater"
"","itemgeneraldetails.HighBidder","Høystbydende"
"","itemgeneraldetails.Id","ID"
"","itemgeneraldetails.IfYouAreGivingAwayYourItemEnterPrice0","Hvis du skal gi bort noe, angi 0 som pris"
"","itemgeneraldetails.Interested_ReplyToThisAdForMoreInfo","<strong> Interresert?</strong><<CONTACT_SELLER>>Svar på denne annonsen<</CONTACT_SELLER>> for nærmere informasjon."
"","itemgeneraldetails.ItemClosed","Denne annonsen er slettet"
"","itemgeneraldetails.Language","Språk"
"","itemgeneraldetails.ListingOptions","Annonse alternativer"
"","itemgeneraldetails.Location","Sted"
"","itemgeneraldetails.MarkAsSuspicious","Merk som mistenkelig"
"","itemgeneraldetails.MinimumBid","Minimum Bud"
"","itemgeneraldetails.MinNumberToMaxNumberOfTotal","<<MIN_NUMBER>> - <<MAX_NUMBER>> av <<TOTAL_NUMBER>>"
"","itemgeneraldetails.miscategorized","feil kategorisert"
"","itemgeneraldetails.Next","Neste"
"","itemgeneraldetails.NextListing","Neste annonse"
"","itemgeneraldetails.NextPicture","Neste bilde"
"","itemgeneraldetails.NoPicture","Ingen bilde tilgjengelig"
"","itemgeneraldetails.NumberOfBids","antall Bud"
"","itemgeneraldetails.Offering","Tilbyr"
"","itemgeneraldetails.OtherListingsInThisCategory","Andre annonser i denne kategorien:"
"","itemgeneraldetails.OtherRelatedListings","Andre relaterte annonser:"
"","itemgeneraldetails.Payment","Betaling"
"","itemgeneraldetails.PayPal","PayPal"
"","itemgeneraldetails.PersonalInfo","Personopplysninger"
"","itemgeneraldetails.Phone","Telefon"
"","itemgeneraldetails.PhotosVideoMap","Fotoer, video, og kart"
"","itemgeneraldetails.PictureNumber","Bilde <<NUMBER>> av <<MAX_NUMBER>>"
"","itemgeneraldetails.PicturesOf","Bilder av "
"","itemgeneraldetails.PicturesOfItemTitle","Bilder av <<ItemTitle>>"
"","itemgeneraldetails.PlaceBid","Legg inn bud"
"","itemgeneraldetails.Positive","Positiv"
"","itemgeneraldetails.PostedBy","Satt inn av"
"","itemgeneraldetails.Previous","Forrige"
"","itemgeneraldetails.PreviousListing","Forrige annonse"
"","itemgeneraldetails.PreviousPicture","Forrige bilde"
"","itemgeneraldetails.Price","Pris"
"","itemgeneraldetails.PriceBuyNow","Kjøp Nå Pris"
"","itemgeneraldetails.Professionals/Businesses","En fagmann/ et firma"
"","itemgeneraldetails.prohibited","Forbudt"
"","itemgeneraldetails.Published","Published"
"","itemgeneraldetails.RateThisAd","Ranger denne annonsen"
"","itemgeneraldetails.Read","Les"
"","itemgeneraldetails.readComments","Les kommentarer"
"","itemgeneraldetails.ReadyToBid","Klar for å gi bud?"
"","itemgeneraldetails.ReadyToBuy","Klar for å kjøpe?"
"","itemgeneraldetails.RegionAndLanguageSelection","Region- og språkvalg"
"","itemgeneraldetails.RelatedListings","Relaterte annonser"
"","itemgeneraldetails.Replies","Svar"
"","itemgeneraldetails.ReplyToListing","Svar på annonsen"
"","itemgeneraldetails.Reserve","Minstepris"
"","itemgeneraldetails.ReservePrice","Minstepris"
"","itemgeneraldetails.ReservePriceMet","Minsteprisen er nådd"
"","itemgeneraldetails.ReservePriceNotMet","Minsteprisen er ikke nådd"
"","itemgeneraldetails.Reviews","Tilbakemeldinger"
"","itemgeneraldetails.Salary","Lønn"
"","itemgeneraldetails.SaveChanges","Lagre endringer"
"","itemgeneraldetails.scam","Spam"
"","itemgeneraldetails.SeeMore","Se mer"
"","itemgeneraldetails.SeeMoreRelatedAds","Se flere lignende annonser for <<CATEGORY>>, <<SUBCATEGORY>>"
"","itemgeneraldetails.sellerOtherListings","Brukerens andre annonser"
"","itemgeneraldetails.SellerPhone","Selgerens telefonnummer"
"","itemgeneraldetails.ShareThisAd","Del denne annonsen"
"","itemgeneraldetails.SlideshowLegend","%d av %d"
"","itemgeneraldetails.SorryButThereIsNoPictureForThisAd","Beklager, men det er ikke et bilde på denne annonsen."
"","itemgeneraldetails.State","Stat"
"","itemgeneraldetails.tellFriend","Fortell en venn"
"","itemgeneraldetails.TimeRemaining","Gjenstående tid"
"","itemgeneraldetails.Type","Type"
"","itemgeneraldetails.User","Bruker"
"","itemgeneraldetails.UserInfo","Brukerinformasjon"
"","itemgeneraldetails.ViewAll","Vis alle"
"","itemgeneraldetails.ViewMore","Se mer"
"","itemgeneraldetails.ViewMyNumberAds","Se min <<NUMBER>> annonse"
"","itemgeneraldetails.Visits","Besøk"
"","itemgeneraldetails.YouCanRequestOneToThisUser","Du kan <<CONTACT_SELLER>>be om<</CONTACT_SELLER>> til denne brukeren"
"","photos.AddPicturesNew","Legg til bilder"
"","photos.ContactEmployer","Kontakt arbeidsgiver / arbeidstaker"
"","photos.ContactMe","Kontakt meg!"
"","photos.ContactSeller","Kontakt selger"
"","photos.DragAndDropToAddNew","Dra og slipp bilder her for å legge til."
"","photos.DragToReorderNew","Dra for å bestille."
"","photos.EditPhotos","Rediger bilder"
"","photos.MainPhoto","Hovedbilde"
"","photos.MakeThisMainPictureNew","Gjør dette til hovedbilde."
"","photos.Next","Neste"
"","photos.Photos","Bilder"
"","photos.PhotosAndVideo","Bilder og video"
"","photos.PicturesAndVideo","Bilder og video"
"","photos.PictureTooSmallCropNew","Dette bildet er for lite til å beskjæres."
"","photos.Previous","Forrige"
"","photos.RemovePictureNew","Fjern dette bildet."
"","photos.ReplyToListing","Svar på annonsen"
"","photos.SelectPartPictureToUseNew","Velg hvilken del av bildet du ønsker å bruke."
"","photos.UploadingImage","Laster opp bilde"
"","photos.UploadingImages","Laster opp bilde"
"","photos.Video","Video"
"","photos.WaitPleaseWeAreUploadingYourImages","Vennligst vent, vi laster opp dine bilder..."
"","itemdescription.accept_paypal","Betalingsalternativer"
"","itemdescription.age","Min Alder"
"","itemdescription.bathrooms","Bad"
"","itemdescription.bedrooms","Soverom"
"","itemdescription.body_type","Min kroppstype"
"","itemdescription.cartype","Type bil"
"","itemdescription.companyname","Firmanavn"
"","itemdescription.condition","Varens tilstand"
"","itemdescription.Description","Beskrivelse"
"","itemdescription.ethnicity","Etnisitet"
"","itemdescription.feet","Kvadratfot"
"","itemdescription.furnished","Møblert"
"","itemdescription.height","Min høyde"
"","itemdescription.IAmLookingForAJob","Jeg leter etter arbeid,"
"","itemdescription.IAmOfferingAJob","Jeg tilbyr arbeid."
"","itemdescription.InThisAd","I denne annonsen"
"","itemdescription.ItemTitle","Gjenstandstittel"
"","itemdescription.kg","kg"
"","itemdescription.kilometers","kilometer"
"","itemdescription.make","Merke"
"","itemdescription.maximumexperience","Ønsket erfaring"
"","itemdescription.meters","Kvadratmeter"
"","itemdescription.mileage","Kjørelengde"
"","itemdescription.miles","miles"
"","itemdescription.model","Modell"
"","itemdescription.MyBodyType","Min kroppstype"
"","itemdescription.new","Ny"
"","itemdescription.paypal_email","E-postadresse for å motta betaling"
"","itemdescription.pets","Kjæledyr"
"","itemdescription.positiontype","Stillingstype"
"","itemdescription.pounds","pund"
"","itemdescription.reltype","Jeg er interessert i"
"","itemdescription.salarytype","Lønnsnivå"
"","itemdescription.sex","Kjønn"
"","itemdescription.streetaddress","Besøksadresse"
"","itemdescription.used","Brukt"
"","itemdescription.vinnumber","VIN-nummer"
"","itemdescription.year","År"
"","itemreadyto.BuyItNow","Kjøp Nå"
"","itemreadyto.CurrentBid","Nåværende bud"
"","itemreadyto.MinimumBid","Minimum Bid"
"","itemreadyto.PlaceBid","Legg inn bud"
"","itemreadyto.PriceBuyNow","Kjøp Nå Pris"
"","itemreadyto.ReadyToBid","Klar for å gi bud?"
"","itemreadyto.ReadyToBuy","Klar for å kjøpe?"
"","comments.AddComment","&#187; Legg til en kommentar"
"","comments.AllComments","Alle kommentarer"
"","comments.AllCommentsAbout","Alle kommentarer om"
"","comments.BackToListing","Tilbake til annonsen"
"","comments.Bad","Dårlig"
"","comments.CancelComment","Avbryt kommentar"
"","comments.Comment","Kommentar:"
"","comments.CommentAbout","kommenter"
"","comments.CommentAdded","Takk for din kommentar!"
"","comments.CommentErrorCommentEmpty","Vennligst legg inn en kommentar."
"","comments.CommentErrorEmail","Vennligst angi din e-postadresse på nytt. Din e-postbekreftelse stemmer ikke med e-postadressen du har angitt."
"","comments.CommentErrorEmailEmpty","Vennligst angi e-postadresse."
"","comments.CommentErrorNameEmpty","Vennligst angi navn."
"","comments.CommentForbiddenWordA","Din kommentar inneholder et ord som ikke er tillat."
"","comments.CommentForbiddenWordB","Vennligst les og rediger din melding."
"","comments.CommentMaxLengthPartA","(Maks. lengde"
"","comments.CommentMaxLengthPartB","tegn)"
"","comments.CommentNewCommentPublished","Din kommentar har blitt publisert."
"","comments.CommentRemoveMessage","[spam og sjenerende meldinger vil bli slettet]"
"","comments.CommentsAbout","Kommentarer om"
"","comments.CommentsFormComment","Kommentar:"
"","comments.CommentsFormEmail","E-post:"
"","comments.CommentsFormName","Navn"
"","comments.CommentsFormTitle","Kommentarer"
"","comments.CommentsRemoved","Den sjeldent brukte ""Kommentarer""-funksjonaliteten vil fjernes fra 15. August 2012. Dersom du har kommentarer på annonsen din som du ønsker å spare, kan du gå til ""Behandle kommentar"" hvor du kan kopiere dem for fremtidig referanse. Etter 15. August vil de ikke lenger være tilgjengelig. Takk."
"","comments.ContactSeller","Kontakt selger"
"","comments.EvaluateThisComment","Vurdere denne kommentaren"
"","comments.Excellent","Utmerket"
"","comments.Good","Bra"
"","comments.LeaveComment","» Legg inn en kommentar"
"","comments.LeaveYourComment","Legg inn din kommentar:"
"","comments.MaxLengthNumberCharacters","(Maks. lengde <<NUMBER>> tegn)"
"","comments.NoComments","Bli den første til å kommentere denne annonsen!"
"","comments.NotifyMeOfFollowUpCommentsViaEmail","Varsle meg om oppfølgingskommentarer via e-post."
"","comments.NotRated","Ikke rangert"
"","comments.PleaseEnterComment","Vennligst legg inn en kommentar."
"","comments.PleaseEnterName","Vennligst angi navn."
"","comments.PleaseReviewYourMessageAndChangeIt","Vennligst les og rediger din melding."
"","comments.PostComment","Skriv inn kommentar"
"","comments.RateThisUser","Gi karakter til denne brukeren"
"","comments.ReadMore","Les Mer"
"","comments.Says","sier:"
"","comments.SeeAllComments","» Se alle kommentarer"
"","comments.SeeLastCommentsA","» Se siste"
"","comments.SeeLastCommentsB","kommentarer"
"","comments.TypeVerificationCode","(Vennligst angi bekreftelseskode)"
"","comments.VerificationCode","Bekreftelseskode:"
"","comments.VerificationCodeError","Vennligst angi korrekt bekreftelseskode"
"","comments.VeryBad","Veldig dårlig"
"","comments.VeryGood","Veldig god"
"","comments.YourCommentHasAForbiddenWord","Din kommentar inneholder et ord som ikke er tillat."
"","comments.YourMessageHasBeenSent","<br />Din melding har blitt sendt.<br /><br />"
"","itemcategorypath.Ads","Annonser"
"","itemcategorypath.ALL_ADS","Annonser"
"","itemcategorypath.CATEGORY_REGION","<<CATEGORY>> i <<REGION>>"
"","itemcategorypath.CATEGORY_REGION_CITY","<<CATEGORY>> i <<REGION>>"
"","pagetitlepoststep4.Congratulations","Gratulerer! Din annonse er nå satt inn på <<BRAND>>."
"","pagetitlepoststep4.Welcome","Sett inn annonse: Vellykket"
"","posting_step4.auction","Auksjon"
"","posting_step4.browseCategory","Søk i <<BRAND>>s kategorier"
"","posting_step4.buyNow","Kjøp Nå!"
"","posting_step4.buy_it_now","Kjøp Nå!"
"","posting_step4.category","Kategori"
"","posting_step4.classified","Annonse"
"","posting_step4.datePosted","Dato satt inn"
"","posting_step4.new","Sett inn en ny annonse"
"","posting_step4.next","Hva ønsker du å gjøre nå?"
"","posting_step4.search","Søk i <<BRAND>> etter dine gjenstander"
"","posting_step4.title","Tittel"
"","posting_step4.type","Type"
"","posting_footeraditionallist.hair","Hårfarge"
"","posting_footeraditionallist.street","Eksakt adresse (Google kart)"
"","posting_modelcar.model","Modell"
"","posting_modelcar.noModel","Mangler modell"
"","posting_fields_1.addAnotherPhoto","Legg til enda et foto"
"","posting_fields_1.AllAdsReviewedWithinOneBusinessDay","Alle annonser blir kontrollert innen en hverdag (som oftest raskere enn det)."
"","posting_fields_1.AllowUsersToContactMeThroughBrand","Ikke vis min e-postadresse. Tillat brukere å kontakte meg via <<BRAND>>."
"","posting_fields_1.AnIndividual","Et individ"
"","posting_fields_1.AProfessionalBusiness","En fagmann/ et firma"
"","posting_fields_1.auction","Auksjon"
"","posting_fields_1.business","Firma"
"","posting_fields_1.buyNow","Kjøp Nå"
"","posting_fields_1.CasualEncountersWarning","Seksuell innhold er kun tillatt i kategorien Tilfeldige Treff."
"","posting_fields_1.CasualEncountersWarningText","Pictures and videos of nudity are not allowed."
"","posting_fields_1.chooseAuctionsMsg","Selg til høystbydende"
"","posting_fields_1.chooseBuyNowMsg","Selg til den første kjøperen til en fastbestemt pris"
"","posting_fields_1.ChooseCategory","Velg en kategori"
"","posting_fields_1.classified","Annonse"
"","posting_fields_1.classifiedType","This ad is to"
"","posting_fields_1.classifiedType16a","Jeg tilbyr fast eiendom"
"","posting_fields_1.classifiedType16b","Jeg er på utkikk etter fast eiendom"
"","posting_fields_1.classifiedType185a","Jeg selger"
"","posting_fields_1.classifiedType185b","Jeg ønsker å kjøpe"
"","posting_fields_1.classifiedType186a","Jeg tilbyr et kurs"
"","posting_fields_1.classifiedType186b","Jeg ser etter et kurs"
"","posting_fields_1.classifiedType190a","Jeg søker etter en ny ansatt"
"","posting_fields_1.classifiedType190b","Jeg søker etter en jobb"
"","posting_fields_1.classifiedType191a","Jeg tilbyr en tjeneste"
"","posting_fields_1.classifiedType191b","Jeg søker etter en tjeneste"
"","posting_fields_1.classifiedType362a","Jeg selger en bil"
"","posting_fields_1.classifiedType362b","Jeg ser etter en bil"
"","posting_fields_1.companyName","Firmanavn"
"","posting_fields_1.day","Dag"
"","posting_fields_1.days","Dager"
"","posting_fields_1.description","Beskrivelse"
"","posting_fields_1.DescriptionRecommendation","For your privacy protection, please do not leave your contact phone # here."
"","posting_fields_1.DesiredExperience","Ønsket erfaring"
"","posting_fields_1.DontAllowUsersToContactMeThroughBrandPhoneRequired","Ikke vis min e-postadresse. Ikke tillat brukere å kontakte meg via <<BRAND>> (Telefonnummer må benyttes)."
"","posting_fields_1.dontExposeEmail","IKKE vis min e-postadresse"
"","posting_fields_1.DontExposeMyEmailAddress","Ikke fremvis min e-postadresse. Ikke tillat brukere å kontakte meg via <<BRAND>> (Telefonnummer må benyttes)."
"","posting_fields_1.duration","Varighet"
"","posting_fields_1.email","Epost"
"","posting_fields_1.Email_address_not_shared","Din e-post adresse vil ikke bli avslørt"
"","posting_fields_1.experience","Erfaring"
"","posting_fields_1.exposeEmail","Fremvis min e-postadresse"
"","posting_fields_1.forSale","Sell an Item"
"","posting_fields_1.HelpsYouGetManyMoreReplies","Hjelper deg med å få mange flere svar!"
"","posting_fields_1.IAm","Jeg er"
"","posting_fields_1.IAmLookingForAJob","Jeg søker etter en jobb"
"","posting_fields_1.IAmLookingForAnOfficeOrCommercialSpace","Jeg ser etter et kontor eller forretningslokale"
"","posting_fields_1.IAmLookingForAParkingSpot","Jeg ser etter en parkeringsplass"
"","posting_fields_1.IAmLookingForARoom","Jeg ser etter et rom"
"","posting_fields_1.IAmLookingToBuy","Jeg ønsker å kjøpe"
"","posting_fields_1.IAmLookingToBuyOrRentAShop","Jeg ønsker å kjøpe eller leie en butikk"
"","posting_fields_1.IAmLookingToHireSomeone","Jeg søker etter en ny ansatt"
"","posting_fields_1.IAmLookingToRentAHouseOrApartment","Jeg ønsker å leie et hus eller en leilighet"
"","posting_fields_1.IAmOfferingAHouseOrApartmentForRent","Jeg tilbyr et hus eller en leilighet til utleie"
"","posting_fields_1.IAmOfferingARoomForRent","Jeg tilbyr et rom til utleie"
"","posting_fields_1.IAmSelling","Jeg selger"
"","posting_fields_1.IAmSellingOrRentingAnOfficeOrCommercialSpace","Jeg selger eller leier ut et kontor eller forretningslokale"
"","posting_fields_1.IAmSellingOrRentingAParkingSpot","Jeg selger eller leier ut en parkeringsplass"
"","posting_fields_1.IAmSellingOrRentingAShop","Jeg selger eller leier ut en butikk"
"","posting_fields_1.identity","Jeg er"
"","posting_fields_1.IfAdApprovedYouWillReceiveEmailConfirmation","Hvis den blir godkjent hvil du motta en bekreftelse via e-post med en lenke til din annonse."
"","posting_fields_1.imLooking","Search a Class"
"","posting_fields_1.imOffering","Offer a Class"
"","posting_fields_1.individual","Et individ"
"","posting_fields_1.InThisAd","I denne annonsen:"
"","posting_fields_1.I_am_We_are","Jeg er/Vi er"
"","posting_fields_1.jobOffer","Offer a Job"
"","posting_fields_1.jobSearch","Find a Job"
"","posting_fields_1.JobsWantedResumesWarning","Hvis du søker etter en stilling, benytt kategorien <<JOBWANTED-RESUMES>>."
"","posting_fields_1.JobsWarning","Hvis du ønsker å ansette noen, benytt kategorien <<JOBS>>."
"","posting_fields_1.jobTitle","Stillingstittel"
"","posting_fields_1.listingType","Annonsetype"
"","posting_fields_1.LookingFor","Ser etter"
"","posting_fields_1.man","Mann"
"","posting_fields_1.maskedEmail","Din e-postadresse vil bli skjult!"
"","posting_fields_1.minimum_price","Startpris"
"","posting_fields_1.minLength","Gode annonsetittler inneholder ord som folk vil søke etter"
"","posting_fields_1.mm_1","Vi er et par (to menn)"
"","posting_fields_1.mm_2","et par (to menn)"
"","posting_fields_1.monthlyRent","Leie"
"","posting_fields_1.mw_1","Vi er et par (en mann og en kvinne)"
"","posting_fields_1.mw_2","et par (en mann og en kvinne)"
"","posting_fields_1.MyAdIsIn","Min annonse er i"
"","posting_fields_1.m_1","Jeg er en mann"
"","posting_fields_1.m_2","en mann"
"","posting_fields_1.offer","Offer a"
"","posting_fields_1.optional","valgfritt"
"","posting_fields_1.OptionalInformation","Valgfri informasjon:"
"","posting_fields_1.phoneNumber","Telefonnummer"
"","posting_fields_1.PhoneWarning","For din egen sikkerhet, ikke angi ditt telefonnummer."
"","posting_fields_1.photos","Fotoer"
"","posting_fields_1.PleaseDoNotPostYourAdInMultipleCities","Ikke sett annonsen din i flere byer."
"","posting_fields_1.Please_Choose","Vennligst velg:"
"","posting_fields_1.positionType","Stillingstype"
"","posting_fields_1.price","Pris"
"","posting_fields_1.professional","En fagmann"
"","posting_fields_1.reserve_price","Minstepris"
"","posting_fields_1.salary","Lønnsnivå"
"","posting_fields_1.SalaryRange","Lønnsnivå"
"","posting_fields_1.search","Find a"
"","posting_fields_1.sex","Kjønn"
"","posting_fields_1.SexuallyExplicitContentWarning","Seksuell innhold og nakenbilder er ikke tillatt."
"","posting_fields_1.title","Tittel"
"","posting_fields_1.TitleRecommendation","Compose titles correctly. It will allow you to attract more visitors to your ad."
"","posting_fields_1.TitleRecommendationLink","How to create a correct title…"
"","posting_fields_1.UnlikeMostSitesBrandManuallyReviewsCategoryAds","I motsetning til de fleste annonse-nettstedene kontrollerer <<BRAND>> manuelt <<CATEGORY_NAME>> annonser før de blir publisert."
"","posting_fields_1.UntilIsSold","Fram til den er solgt eller avsluttet"
"","posting_fields_1.validationError","Vennligst bekreft hvilke felt som inneholdt feil"
"","posting_fields_1.wanted","Find an Item"
"","posting_fields_1.WeWillDisplayYourAddressOnGoogleMaps","Vil vise adressen din på Google Maps."
"","posting_fields_1.woman","Kvinne"
"","posting_fields_1.ww_1","Vi er et par (to kvinner)"
"","posting_fields_1.ww_2","et par (to kvinner)"
"","posting_fields_1.w_1","Jeg er en kvinne"
"","posting_fields_1.w_2","en kvinne"
"","posting_fields_1.YourAdHasBeenSuccessfullySubmittedForApproval","Din annonse har blitt sendt inn til godkjenning."
"","posting_fields_1.YourAdIsIn","Denne annonsen er på"
"","posting_fields_1.YourAdWasSubmittedForReview","Din annonse har blitt sendt til vårt innholdsteam for godkjenning."
"","posting_fields_1.YourAdWillAppearAtNationalAndStateLevelAsWell","Din annonse vil også vises på nasjonalt nivå og fylkesnivået."
"","posting_fields_1.YourEmailAddressWontBeShared","Din e-post adresse vil ikke bli avslørt"
"","edititem_submitbutton.EditIt","Rediger den"
"","edititem_submitbutton.save","Lagre endringer"
"","posting_publishbutton.publish","Publiser"
"","posting_publishbutton.ValidationError","There were problems with some of the fields."
"","posting_loginbox.BrandUsernameOrEmail","<<BRAND>> Username or Email"
"","posting_loginbox.confirmPassword","Bekreft passord"
"","posting_loginbox.existingUser","Allerede et medlem - Logg inn"
"","posting_loginbox.newUser","Ny bruker - Jeg vil opprette en konto"
"","posting_loginbox.notnow","Ikke nå"
"","posting_loginbox.optional","valgfritt"
"","posting_loginbox.optionalLogin","Valgfritt: Hvis du oppgir litt kontaktinformasjon kan du lettere forvalte dine annonser "
"","posting_loginbox.passwdConfMsgError","Passordbekreftelsen stemte ikke"
"","posting_loginbox.passwdConfMsgOk","Gyldig passordbekreftelse"
"","posting_loginbox.passwdMsg","(minst 6 tegn)"
"","posting_loginbox.passwdMsgError","Ugyldig passord"
"","posting_loginbox.passwdMsgOk","Gyldig passord"
"","posting_loginbox.password","Passord"
"","posting_loginbox.reqLogin","Logg inn eller registrer deg"
"","posting_loginbox.requiredLogin","Du trenger ikke være registrert for å  bruke <<BRAND>>, men vi anbefaler at du gjør det. Det blir mye lettere å forvalte dine annonser."
"","posting_loginbox.userBlacked","Din brukerkonto er sperret"
"","posting_loginbox.username","Brukernavn"
"","posting_loginbox.usernameEmail","Brukernavn eller e-postadresse"
"","posting_loginbox.usernameReq","(fra 6 til 20 alfanumeriske tegn uten mellomrom eller spesielle symboler)"
"","posting_photos.addAnotherPhoto","Legg til et foto til"
"","posting_photos.AdsWithPhotos5TimesMore","Annonser med bilder sees opp til 5 ganger oftere enn annonser uten."
"","posting_photos.browse","Se gjennom"
"","posting_photos.email","Epost"
"","posting_photos.errorPhoto","Feil"
"","posting_photos.optional","valgfritt"
"","posting_photos.photos","Fotoer"
"","posting_photos.RemovePhoto","Slett dette fotobildet"
"","posting_photos.UploadPhotos","Last opp fotografier"
"","pagetitlepoststep3.Welcome","Se gjennom og oppdater din annonse"
"","citymessage.CityNotFoundA","<p class=""title"">Det er ingen aktive annonser i byen du søkte i:"
"","citymessage.CityNotFoundB","</p><p>Noen tips vi synes er nyttige: </p><ul>	<li>Se etter det i bylisten over høyre kolonne på denne siden.</li>	<li>Bruk et områdefilter.</li>	<li>Sjekk rettskrivingen din og prøv om igjen!</li></ul>"
"","posting_changecategorymod.Accept","Godkjenn"
"","posting_changecategorymod.Cancel","Avbryt"
"","posting_changecategorymod.Or","eller"
"","posting_changecategorymod.ValidationError","Vennligst fyll inn manglende felt."
