"location","source","target"
"","hellomessage.Or","atau"
"","hellomessage.Post","Pasang"
"","hellomessage.PublishFreeAd","Pasang Iklan Gratis"
"","hellomessage.Region","Kawasan"
"","hellomessage.Register","Daftar"
"","hellomessage.Register2","Daftar"
"","hellomessage.Search","Telusuri"
"","hellomessage.SelectCityState","Pilih Kota/Negara Bagian"
"","hellomessage.SelectCountry","Pilih Negara"
"","hellomessage.Selected_Region","Lokasi"
"","hellomessage.Sign_In","Sign in"
"","hellomessage.Sign_In2","Masuk"
"","hellomessage.SiteLanguage","Iklan dalam Bahasa:"
"","hellomessage.State","Negara Bagian"
"","hellomessage.TheWeb","Web"
"","hellomessage.VoteUrl","/index.php?a=1&newpost=1"
"","hellomessage.Welcome","Selamat Datang"
"","itemheader.AddedFavorites","Ditambahkan ke Favorit"
"","itemheader.RemovedFavorites","Dihapus dari Favorit"
"","postingheader.ContactDetails","Rincian kontak"
"","postingheader.Post","Pasang"
"","posting_select_subcategory.SelectSubcategory","Pilih Sub-kategori"
"","mybids.AuctionLost","Kalah Lelang"
"","mybids.AUCTION_LOST","Kalah lelang"
"","mybids.BIDDER_IS_HIGHEST_BIDDER","Anda penawar tertinggi"
"","mybids.BIDDER_IS_WINNER","Pemenang"
"","mybids.BIDDER_NOT_BIDDED_YET","Anda belum menawar"
"","mybids.BIDDER_WAS_OUTBID","Penawaran Anda kalah"
"","mybids.ContactSeller","Hubungi penjual"
"","mybids.CurrentBid","Penawaran saat ini"
"","mybids.EditBid","Ubah penawaran"
"","mybids.Ends","Berakhir"
"","mybids.HighestBidder","Penawar tertinggi"
"","mybids.MyBids","Penawaran Saya"
"","mybids.MyMaxBid","Penawaran Maks Saya"
"","mybids.NoBids","Anda saat ini tidak mempunyai penawaran."
"","mybids.OutBid","Penawaran Kalah"
"","mybids.PlaceBid","Taruh Penawaran"
"","mybids.Status","Status"
"","mybids.Winner","Pemenang"
"","wap_posting_step4.Back","Kembali"
"","wap_posting_step4.Cancel","Batal"
"","wap_posting_step4.Category","Kategori"
"","wap_posting_step4.Change","Ubah"
"","wap_posting_step4.Classified","Iklan Baris"
"","wap_posting_step4.Description","Uraian"
"","wap_posting_step4.Email","Email"
"","wap_posting_step4.InvalidMail","Surat Tidak Valid"
"","wap_posting_step4.InvalidValue","Nilai tidak valid"
"","wap_posting_step4.is","adalah"
"","wap_posting_step4.ListingType","Jenis daftar"
"","wap_posting_step4.Location","Lokasi"
"","wap_posting_step4.LockedUserOrEmailA","Akun Anda terkunci. Hubungi"
"","wap_posting_step4.LockedUserOrEmailB","Tim Pendukung kami"
"","wap_posting_step4.mandatoryField","bagian yang wajib diisi"
"","wap_posting_step4.NextStep","Langkah selanjutnya"
"","wap_posting_step4.Post","Pasang"
"","wap_posting_step4.PostingDetails","Rincian pemasangan"
"","wap_posting_step4.Price","Harga"
"","wap_posting_step4.Title","Nama"
"","wap_posting_step4.toBeContacted","akan dihubungi dan mengubah daftar Anda"
"","searchheader.AdvancedSearch","Penelusuran Lanjut"
"","searchheader.AllListings","Semua Iklan"
"","searchheader.BrowseAds","Cari Iklan"
"","searchheader.ClassifiedsAndMuchMore","Iklan Baris Dan Masih Banyak Lagi!"
"","searchheader.ClassifiedsHelp","Bantuan Iklan Baris"
"","searchheader.ClassifiedsHome","Halaman Depan Iklan Baris"
"","searchheader.Click","klik di sini"
"","searchheader.ClickHere","Klik di sini"
"","searchheader.Distance","Jarak"
"","searchheader.Exact","Persis"
"","searchheader.FreeSite","Iklan baris gratis di <AREA> "
"","searchheader.Hello","Halo, "
"","searchheader.Help","Bantuan"
"","searchheader.HelpUs","Baru: <<BRAND>> kini mendukung video! Pasang iklan sekarang juga!"
"","searchheader.Home","Halaman Depan"
"","searchheader.ItemDetail","Perincian barang"
"","searchheader.ListingLanguage","Iklan dalam"
"","searchheader.Location","Lokasi"
"","searchheader.miles","mil/km"
"","searchheader.Modify","UBAH"
"","searchheader.My OLX","OLX Saya"
"","searchheader.Not_You?","bukan Anda"
"","searchheader.OLX","<<BRAND>>"
"","searchheader.Optional","Opsional"
"","searchheader.Or","atau"
"","searchheader.Post","Pasang"
"","searchheader.PublishFreeAd","Pasang Iklan Baris Gratis"
"","searchheader.Region","Kawasan"
"","searchheader.Register","Daftar"
"","searchheader.Register2","Daftar"
"","searchheader.Search","Telusuri"
"","searchheader.SelectCityState","Pilih Kota/Negara Bagian"
"","searchheader.SelectCountry","Pilih Negara"
"","searchheader.Selected_Region","Lokasi"
"","searchheader.SiteLanguage","Iklan dalam:"
"","searchheader.State","Negara Bagian"
"","searchheader.TheWeb","Web"
"","searchheader.VoteUrl","/index.php?a=1&newpost=1"
"","searchheader.Welcome","Selamat Datang"
"","searchzipresult.Back to change location","Kembali ke ubah lokasi"
"","searchzipresult.Location","Lokasi"
"","searchzipresult.SearchResultsFor","Telusuri hasil untuk"
"","wap_posting_success.Congratulations","Selamat! Iklan Anda telah Diterbitkan. "
"","wap_posting_success.Post","Pasang"
"","wap_posting_success.view","Anda dapat melihat iklan Anda:"
"","wap_posting_success.viewListing","Lihat iklan"
"","myfavorites.Delete","Hapus"
"","myfavorites.Location","Lokasi"
"","myfavorites.My Favorites","Favorit Saya"
"","myfavorites.NoFavorites","Anda saat ini tidak menyimpan daftar iklan favorit."
"","homefooter.BrandAroundTheWorld","<<BRAND>> di seluruh dunia"
"","homeheader.AdvancedSearch","Penelusuran Lanjut"
"","homeheader.AllListings","Semua Iklan"
"","homeheader.BrowseAds","Cari Iklan"
"","homeheader.ClassifiedsAndMuchMore","Iklan Baris Dan Masih Banyak Lagi!"
"","homeheader.ClassifiedsHelp","Bantuan Iklan Baris"
"","homeheader.ClassifiedsHome","Halaman Depan Iklan Baris"
"","homeheader.Click","klik di sini"
"","homeheader.ClickHere","Klik di sini"
"","homeheader.Distance","Jarak"
"","homeheader.Exact","Persis"
"","homeheader.FreeSite","Iklan baris gratis di <AREA> "
"","homeheader.Hello","Halo, "
"","homeheader.Help","Bantuan"
"","homeheader.HelpUs","Baru: <<BRAND>> kini mendukung video! Pasang iklan sekarang juga!"
"","homeheader.Home","Halaman Depan"
"","homeheader.InAllCategories","Di semua kategori"
"","homeheader.ItemDetail","Perincian barang"
"","homeheader.ListingLanguage","Iklan dalam"
"","homeheader.Location","Lokasi"
"","homeheader.miles","mil/km"
"","homeheader.Modify","UBAH"
"","homeheader.My OLX","OLX Saya"
"","homeheader.NewMessages","pesan baru"
"","homeheader.Not_You?","bukan Anda"
"","homeheader.OLX","<<BRAND>>"
"","homeheader.Optional","Opsional"
"","homeheader.Or","atau"
"","homeheader.OutbidBids","penawaran yang kalah"
"","homeheader.Post","Pasang"
"","homeheader.PublishFreeAd","Pasang Iklan Baris Gratis"
"","homeheader.Region","Kawasan"
"","homeheader.Register","Daftar"
"","homeheader.Register2","Daftar"
"","homeheader.Search","Telusuri"
"","homeheader.SelectCityState","Pilih Kota/Negara Bagian"
"","homeheader.SelectCountry","Pilih Negara"
"","homeheader.Selected_Region","Lokasi"
"","homeheader.Sign_In","Masuk"
"","homeheader.Sign_In2","Masuk"
"","homeheader.SiteLanguage","Iklan dalam"
"","homeheader.State","Negara Bagian"
"","homeheader.Testimonial","Kesaksian"
"","homeheader.TheWeb","Web"
"","homeheader.VoteUrl","/index.php?a=1&newpost=1"
"","homeheader.WAP_ChangeLocation","Sesuaikan"
"","homeheader.Welcome","Selamat Datang"
"","homeheader.YourBrowserIsOutOfDate","Browser Anda adalah versi lama. Mutakhirkan secara gratis untuk pengalaman <<BRAND>> yang lebih seru."
"","homeheader.YourFriendsWhoUseBrand","Teman Anda yang menggunakan <<BRAND>>"
"","redirect.GoToOlxDomain","Kunjungi <<OLX_DOMAIN>>"
"","redirect.Wait","Tunggu…"
"","confirmremoveitem.BackToMyListings","Kembali ke Iklan saya"
"","confirmremoveitem.Cancel","Batal"
"","confirmremoveitem.Confirmation","Konfirmasi"
"","confirmremoveitem.ConfirmRemoveListing","Harap konfirmasi bahwa Anda ingin menghapus iklan Anda"
"","confirmremoveitem.Delete","Hapus"
"","showactivelistings.CurrentBid","Penawaran Saat Ini"
"","showactivelistings.Delete","Hapus"
"","showactivelistings.Edit","Ubah"
"","showactivelistings.EditDetails","Edit Rincian"
"","showactivelistings.ErrorEdit","Tidak dapat memperbarui iklan Anda"
"","showactivelistings.ErrorRemove","Tidak dapat menghapus iklan Anda"
"","showactivelistings.Expires","Berakhir"
"","showactivelistings.MyListings","Iklan Saya"
"","showactivelistings.Next","berikutnya"
"","showactivelistings.NoActiveListings","Anda saat ini tidak mempunyai iklan aktif"
"","showactivelistings.Previous","sebelumnya"
"","showactivelistings.SuccessEdit","Iklan Anda telah diperbarui"
"","showactivelistings.SuccessRemove","Iklan Anda telah dihapus"
"","showactivelistings.Views","Tayang"
"","myalerts.MyBids","Penawaran saya"
"","myalerts.MyFavorites","Favorit saya"
"","myalerts.MyListings","Iklan saya"
"","myalerts.MyMessages","Pesan saya"
"","myalerts.NewMessages","pesan baru"
"","myalerts.OutbidBids","penawaran yang kalah"
"","myalerts.PersonalInformation","Informasi pribadi"
"","myolxheader.AdvancedSearch","Penelusuran Lanjut"
"","myolxheader.AllListings","Semua Iklan"
"","myolxheader.BrowseAds","Cari Iklan"
"","myolxheader.ClassifiedsAndMuchMore","Iklan Baris Dan Masih Banyak Lagi!"
"","myolxheader.Click","klik di sini"
"","myolxheader.ClickHere","Klik di sini"
"","myolxheader.Distance","Jarak"
"","myolxheader.Exact","Persis"
"","myolxheader.FreeSite","Iklan baris gratis di <AREA> "
"","myolxheader.Hello","Halo, "
"","myolxheader.Hello!","Halo!"
"","myolxheader.Help","Bantuan"
"","myolxheader.HelpUs","Baru: <<BRAND>> sekarang mendukung video! Pasang sekarang!"
"","myolxheader.Home","Hal. Awal"
"","myolxheader.ItemDetail","Perincian barang"
"","myolxheader.ListingLanguage","Iklan dalam"
"","myolxheader.Location","Lokasi"
"","myolxheader.miles","mil/km"
"","myolxheader.My OLX","OLX Saya"
"","myolxheader.Not_You?","bukan Anda"
"","myolxheader.OLX","<<BRAND>>"
"","myolxheader.Optional","Opsional"
"","myolxheader.Or","atau"
"","myolxheader.Post","Pasang"
"","myolxheader.PublishFreeAd","Pasang Iklan Gratis"
"","myolxheader.Region","Wilayah"
"","myolxheader.Register","Daftar"
"","myolxheader.Register2","Daftar"
"","myolxheader.Search","Telusuri"
"","myolxheader.SelectCityState","Pilih Kota/Negara Bagian"
"","myolxheader.SelectCountry","Pilih Negara"
"","myolxheader.Selected_Region","Lokasi"
"","myolxheader.SiteLanguage","Iklan dalam"
"","myolxheader.State","Negara Bagian"
"","myolxheader.TheWeb","Web"
"","myolxheader.VoteUrl","/index.php?a=1&newpost=1"
"","myolxheader.Welcome","Selamat Datang"
"","wap_posting_step5.DontContact","Jangan tampilkan alamat email saya. Jangan izinkan pengguna menghubungi saya melalui <<BRAND>> (Diperlukan telepon)."
"","wap_posting_step5.DontExpose","Jangan tampilkan alamat email saya. Izinkan pengguna menghubungi saya melalui <<BRAND>>."
"","wap_posting_step5.ExposeEmail","Tampilkan alamat email saya."
"","wap_posting_step5.FinalizeMsg","Untuk menyelesaikan pemasangan iklan, Anda harus memasukkan alamat email yang berlaku agar dapat dihubungi"
"","wap_posting_step5.PayPalEmail","Email Pay Pal "
"","wap_posting_step5.PhoneNumber","Nomor telepon"
"","wap_posting_step5.Post","Pasang"
"","changelocationheader.Change","Ubah"
"","myolxactionpanel.BackMyOlx","Kembali ke OLX saya"
"","register_mail.ActionRequired","Selamat datang di <<BRAND>> (DiperlukanTindakan)"
"","register_mail.ChooseCanton","Pilih Wilayah"
"","register_mail.ChooseProvince","Pilih Propinsi"
"","register_mail.City","Kota"
"","register_mail.Email","email"
"","register_mail.ForProtection","Untuk perlindungan Anda akun Anda tidak akan diaktifkan sampai Anda mengklik tautan di bawah atau merekatkannya  (copy and paste) dalam bidang alamat di browser Anda."
"","register_mail.Hello","Halo"
"","register_mail.Password","Kata Sandi"
"","register_mail.Province","Propinsi:"
"","register_mail.ThankYou","Terima kasih telah mendaftar pada <<BRAND>>."
"","register_mail.ThankYouForRegisteringWithBrand","Terima kasih telah mendaftar pada <<BRAND>>."
"","register_mail.Town","Kota"
"","register_mail.Username","Nama Pengguna"
"","register_mail.WeHope","Kami harap Anda senang menggunakan situs web kami,"
"","register_mail.WelcomeToOLX","Selamat datang di <<BRAND>>!"
"","register_mail.YouAreNowRegisteredInBrand","Anda sekarang telah terdaftar di <<BRAND>>!"
"","register_mail.YouCanSign","Anda dapat masuk (sign in) ke akun Anda dengan informasi berikut:"
"","emailsnotificationbody.Alerts","Pilih semua pemberitahuan yang akan diinformasikan oleh <<BRAND>> kepada Anda"
"","emailsnotificationbody.BackToMyOLX","Kembali ke bagian OLX Saya tanpa menyimpan"
"","emailsnotificationbody.DoYouWant","Do you want to receive alerts by email?"
"","emailsnotificationbody.Error","Kesalahan"
"","emailsnotificationbody.Group1","Saya ingin menerima nawala <<BRAND>>"
"","emailsnotificationbody.Group2","Saya ingin menerima saran mengenai membeli dan menjual pada <<BRAND>>"
"","emailsnotificationbody.Group3","Kirimi saya email jika ada pengguna yang mengomentari iklan saya"
"","emailsnotificationbody.Group4","Beritahu saya jika iklan dapat dimuat kembali."
"","emailsnotificationbody.MyOlxTitle","OLX Saya"
"","emailsnotificationbody.No","Tidak"
"","emailsnotificationbody.PageTitle","OLX Saya - Pemberitahuan email"
"","emailsnotificationbody.PrivacySettings","Setelan Privasi"
"","emailsnotificationbody.SaveSettings","Simpan setelan saya"
"","emailsnotificationbody.SelectAllThoseAlertsYouWantToBeInformedByBrand","Pilih semua pemberitahuan yang akan diinformasikan oleh <<BRAND>> kepada Anda"
"","emailsnotificationbody.Title","Setelan Privasi"
"","emailsnotificationbody.Yes","Ya"
"","toptitle.CATEGORY","<<CATEGORY>>"
"","toptitle.CATEGORY_REGION","<<CATEGORY>> - <<REGION>>"
"","toptitle.FreeSite","Iklan baris gratis <AREA> "
"","toptitle.PhotosOf","Foto"
"","toptitle.RealEstateIn_AREA","Real Estate di <AREA>"
"","toptitle.REGION"," - <<REGION>>"
"","mail_contactseller.Helpful_Info","<p style=""color:#f00;padding: 0pt 5px;""><strong>INFORMASI BERMANFAAT DARI <<BRAND>></strong><br /><ul><li>Jangan membeli atau menjual barang di luar negara Anda.</li><li>Jangan menerima cek APAPUN dari luar negeri.</li><li>Jangan membayar dengan Western Union, Moneygram atau jasa pembayaran anonim lainnya.</li></ul><<AntiFraudForum>> <<AntiFraudHelp>></p>"
"","mail_contactseller.ThisMessageIs","Pesan ini mengenai"
"","sitemap_path.path_part","Iklan baris gratis di <<ZONE>>"
"","sitemaphtmlhead.title","Iklan baris gratis di <<ZONES>>"
"","sitemap_map.Calendar","Kalender"
"","sitemap_map.see_all_cities","[Lihat semua kota di <<STATE>>]"
"","sitemap_map.SelectDate","Pilih tanggal"
"","sitemap_map.Sitemap","Peta situs"
"","sitemap_map.SitemapCountry","Peta situs - <<country>>"
"","sitemap_map.SitemapCountrySelectDate","Peta situs - <<country>> - Pilih tanggal"
"","sitemap_map.SitemapCountrySelectItem","Peta situs - <<country>> - Pilih barang"
"","mail_placebid_buynowbuyer.CongratulationsBuyer","Selamat! Anda telah membeli sebuah barang"
"","mail_placebid_buynowbuyer.ContactSeller","Hubungi penjual secara langsung untuk mengatur pembayaran dan pengiriman. <br />Untuk menghindari penipuan, kami anjurkan berhubungan secara langsung, dan hindari Western Union dan transfer bank."
"","mail_placebid_buynowbuyer.ItemTitle","Nama barang"
"","mail_placebid_buynowbuyer.LinkToItem","Tautan ke Barang"
"","mail_placebid_buynowbuyer.Price","Harga"
"","mail_placebid_buynowbuyer.SellerEmail","Alamat Email Penjual"
"","mail_placebid_buynowbuyer.SellerName","Nama Penjual"
"","mail_placebid_buynowbuyer.YouPurchasedItem","Anda telah membeli sebuah barang"
"","mail_placebid_outbidded.CurrentBid","Penawaran saat ini"
"","mail_placebid_outbidded.EndingDate","Tanggal berakhir"
"","mail_placebid_outbidded.ItemTitle","Nama barang"
"","mail_placebid_outbidded.Seller","Penjual"
"","mail_placebid_outbidded.ViewTheItem","Melihat barang yang Anda tawar"
"","mail_placebid_outbidded.WeAreSorry","Penawaran Anda kalah untuk barang <<BRAND>> berikut ini"
"","mail_placebid_outbidded.YouHaveOutbid","Penawaran Anda kalah"
"","mail_placebid_outbidded.YourCurrentBid","Penawaran Anda saat ini"
"","mail_placebid_outbidded.YourMaximumBid","Penawaran maksimum Anda"
"","mail_posting.AccessYourAccount","Akses akun Anda"
"","mail_posting.BrandManageYourListings","<<BRAND>> Kelola iklan Anda"
"","mail_posting.BrandViewEditDelete","<<BRAND>>: Lihat / Edit / Hapus"
"","mail_posting.Congratulations","Selamat!"
"","mail_posting.DearFriend","<strong>Selamat! Iklan Anda telah dimuat di <<BRAND>>.</strong><br /><span style='color:#ff1e00;'><strong>HARAP SIMPAN EMAIL INI. </strong></span>- Anda dapat menggunakan tautan di bawah untuk mengatur iklan yang Anda pasang. <br /><br />"
"","mail_posting.DearFriend2","<strong>Congratulations! Your listing is almost live in OLX.<br /><br />Please confirm your ad by clicking here: <a href='%s'>%s</a><br /><br />Once you visit this link, the posting process will be complete.</strong><br /><br /><span style='color:#ff1e00;'><strong>PLEASE KEEP THIS EMAIL</strong></span> - You can use the links below to manage your listing. <br /><br />"
"","mail_posting.DoNotForwardItToAnyone","Jangan teruskan ke siapa pun."
"","mail_posting.EditDeleteListingAndDeleteCommentsOnYourListing","Edit, hapus iklan dan hapus komentar pada iklan."
"","mail_posting.ManageYourAdEditDeleteManageComments","KELOLA IKLAN ANDA (SUNTING, HAPUS, TAMBAHKAN GAMBAR)"
"","mail_posting.OnceYouVisitThisLinkThePostingProcessWillBeCompleted","Once you visit this link, the posting process will be completed."
"","mail_posting.PleaseConfirmYourAdByClickingHere","Please confirm your ad by clicking here: <a href='%s'>%s</a>"
"","mail_posting.PleaseKeepThisEmail","HARAP SIMPAN EMAIL INI. "
"","mail_posting.ToDeleteCommentsOnYourListing","Untuk menghapus komentar pada iklan Anda:"
"","mail_posting.ToEdit","Edit iklan Anda"
"","mail_posting.ToRemove","Hapus iklan Anda"
"","mail_posting.ToView","Lihat iklan Anda"
"","mail_posting.YouCanTake","Anda bisa memanfaatkan kesempatan ini untuk mendaftar di <<BRAND>>:<ul><li>Dengan mendaftar, mengelola iklan Anda menjadi lebih mudah.</li><li>Pendaftarannya cepat dan gratis.</li></ul><<REGISTERLINK>>Klik di sini<</REGISTERLINK>> untuk mendaftar."
"","mail_posting.YouCanUseLinksBelowToManageListings","Anda dapat menggunakan tautan di bawah untuk mengatur iklan yang Anda pasang. "
"","mail_posting.YourAdHasBeenPublished","Iklan Anda telah Diterbitkan. "
"","mail_posting.YourAdIsAlmostLiveInBrand","Your ad is almost live in <<BRAND>>."
"","mail_posting.YourAdIsNowLiveOnBrand","Iklan Anda telah dimuat di <<BRAND>>."
"","mail_posting.YourListingIsNowLiveOnBrand","Iklan Anda telah dimuat di <<BRAND>>."
"","mail_tellafriend.subject","Saya merasa Anda akan tertarik pada iklan di <<BRAND>> ini"
"","mail_placebid_buynowseller.BuyerEmail","Email Pembeli"
"","mail_placebid_buynowseller.BuyerName","Nama Pembeli"
"","mail_placebid_buynowseller.CongratulationsSeller","Selamat! Barang ""Beli Sekarang"" Anda telah terjual"
"","mail_placebid_buynowseller.ContactBuyer","Hubungi pembeli secara langsung untuk mengatur pembayaran dan pengiriman. <br />Untuk menghindari penipuan, kami anjurkan berhubungan secara langsung, hindari Western Union dan transfer bank."
"","mail_placebid_buynowseller.ItemTitle","Nama barang"
"","mail_placebid_buynowseller.LinkToItem","Tautan ke Barang"
"","mail_placebid_buynowseller.Price","Harga"
"","mail_placebid_buynowseller.YourItemSold","Barang Anda telah terjual!"
"","mail_placebid_highbidder.CurrentBid","Penawaran saat ini"
"","mail_placebid_highbidder.EndingDate","Tanggal berakhir"
"","mail_placebid_highbidder.ItemTitle","Nama barang"
"","mail_placebid_highbidder.Seller","Penjual"
"","mail_placebid_highbidder.ViewTheItem","Melihat barang yang Anda tawar"
"","mail_placebid_highbidder.YouAre","Anda penawar tertinggi yang baru"
"","mail_placebid_highbidder.YouAreCurrently","<strong>Selamat!</strong><br />Anda saat ini penawar tertinggi untuk barang <<BRAND>> berikut ini"
"","mail_placebid_highbidder.YourCurrentBid","Penawaran Anda saat ini"
"","mail_placebid_highbidder.YourMaximumBid","Penawaran maksimum Anda"
"","widget_content.AllSite","Semua Situs"
"","widget_content.AllSubCategories","Semua"
"","widget_content.LListings","Iklan Terbaru"
"","widget_content.Login","Masuk"
"","widget_content.LoginButton","Masuk"
"","widget_content.LoginError","Nama pengguna atau kata sandi salah."
"","widget_content.Logout","Keluar"
"","widget_content.MyAListings","Iklan Aktif Saya"
"","widget_content.MyMessages","Pesan Saya"
"","widget_content.MyOLX","<<BRAND>> Saya"
"","widget_content.myOlxActiveListings","Iklan Aktif"
"","widget_content.myOlxMessages","Pesan Saya"
"","widget_content.Password","Kata Sandi"
"","widget_content.Post","Pasang"
"","widget_content.Register","Daftar"
"","widget_content.Search","Telusuri"
"","widget_content.SearchButton","Telusuri"
"","widget_content.UserName","Nama Pengguna"
"","widget_template_myolx_active_listings.AccessDenied","Akses ditolak"
"","widget_template_myolx_active_listings.FirstPage","Pertama"
"","widget_template_myolx_active_listings.LastPage","Terakhir"
"","widget_template_myolx_active_listings.NextPage","Selanjutnya"
"","widget_template_myolx_active_listings.NotFound","Anda tidak mempunyai iklan aktif"
"","widget_template_myolx_active_listings.PageIndicator","Halaman"
"","widget_template_myolx_active_listings.PreviousPage","Sebelumnya"
"","widget_template_myolx_active_listings.Title","Nama"
"","widget_editmenu.AllStates","Lainnya"
"","widget_editmenu.Country","Negara"
"","widget_editmenu.ItemsQty","Jumlah Barang"
"","widget_editmenu.Language","Bahasa"
"","widget_editmenu.SaveButton","Simpan"
"","widget_editmenu.State","Negara Bagian"
"","widget_template_myolx_messages.AccessDenied","Akses ditolak"
"","widget_template_myolx_messages.Date","Tanggal"
"","widget_template_myolx_messages.FirstPage","Pertama"
"","widget_template_myolx_messages.LastPage","Terakhir"
"","widget_template_myolx_messages.NextPage","Berikutnya"
"","widget_template_myolx_messages.NotFound","Anda tidak mempunyai pesan"
"","widget_template_myolx_messages.PageIndicator","Halaman"
"","widget_template_myolx_messages.PreviousPage","Sebelumnya"
"","widget_template_myolx_messages.Sender","Pengirim"
"","widget_template_listitems.FirstPage","Pertama"
"","widget_template_listitems.LastPage","Terakhir"
"","widget_template_listitems.NextPage","Selanjutnya"
"","widget_template_listitems.NotFound","Maaf, kami tidak menemukan hasil yang sesuai dengan kata kunci"
"","widget_template_listitems.PageIndicator","Halaman"
"","widget_template_listitems.PreviousPage","Sebelumnya"
"","bidsuccess.BackToListing","Kembali ke barang"
"","bidsuccess.BidAccepted","Penawaran Anda telah diterima. Anda saat ini penawar tertinggi. Untuk melanjutkan, klik salah satu dari dua tautan di bawah."
"","bidsuccess.Congratulations","Selamat!!!"
"","bidsuccess.CurrentBid","Penawaran Saat Ini:"
"","wapbids.AuctionEnded","Lelang berakhir."
"","wapbids.AuctionNotFound","Lelang tidak sah atau tidak ditemukan"
"","wapbids.AuctionNotLive","Lelang tidak berlangsung."
"","wapbids.BackToListing","Kembali ke barang"
"","wapbids.BidderIsSeller","Maaf: Anda tidak dapat menawar iklan Anda sendiri."
"","wapbids.BidderIsTheHighestBidder","Anda saat ini penawar tertinggi pada lelang ini."
"","wapbids.BidderWasOutbid","Penawaran Anda diterima, tetapi penawaran Anda telah dikalahkan oleh penawar lain. Hal ini kemungkinan besar dikarenakan penawar lain menaruh penawaran maksimal yang lebih tinggi pada barang ini sebelum Anda. Untuk melanjutkan klik salah satu dari dua penghubung di bawah."
"","wapbids.FatalError","Terdapat kesalahan dalam upaya menaruh penawaran pada lelang."
"","wapbids.IncorrectBidAmount","Maaf. Penawaran yang Anda masukkan berisi data yang tidak dikenali. Silakan masukkan kembali."
"","wapbids.Instructions","Software akan terus menaikkan penawaran atas nama Anda sampai penawaran maksimal yang Anda masukan di bawah, yang angkanya dirahasiakan dari pengguna lain. Cukup masukkan jumlah maksimal yang ingin Anda bayar untuk barang tersebut dan klik ""ajukan"". Anda tidak dapat mengubah (menaikkan) penawaran Anda pada lelang ini sampai penawaran Anda telah dikalahkan oleh penawar lain. Jadi, pertimbangkan baik-baik berapa yang ingin Anda bayar untuk barang ini. Semoga beruntung!"
"","wapbids.MaximumBidAmount","Jumlah Penawaran Maksimal"
"","wapbids.MaximunBidsAllowed","Penawaran Maksimal yang Diperbolehkan"
"","wapbids.NotHighEnough","Maaf. Penawaran tertinggi saat ini melebihi angka penawaran Anda."
"","wapbids.PlaceBid","Taruh Penawaran"
"","buynow.BackListingImg","<div align=""center""><br /><br /><img src=""images/buttons/btn_user_backto.gif"" border=""0"" alt=""back to listing""></div>"
"","buynow.BackToListing","Kembali ke barang"
"","buynow.BuyerIsSeller","Maaf: Anda tidak dapat menawar iklan Anda sendiri."
"","buynow.BuyNow","Beli Sekarang"
"","buynow.BuyNowAmount","Jumlah Beli Sekarang:"
"","buynow.BuyNowInstructions","Anda telah memilih pilihan ""Beli Sekarang"" untuk membeli barang di atas. Apabila Anda ingin melanjutkan dan membeli barang ini dengan harga yang tertera di bawah, silakan klik tombol ""Beli Sekarang"". Ini akan menutup lelang yang memungkinkan Anda dan penjual untuk menyelesaikan transaksi."
"","buynow.Continue","Lanjutkan"
"","buynow.FatalError","Terdapat kesalahan dalam upaya menyelesaikan operasi."
"","buynow.ItemEnded","Barang telah berakhir."
"","buynow.ItemNotFound","Barang tidak sah atau tidak ditemukan"
"","buynow.ItemNotLive","Barang tidak berlangsung."
"","buynowsuccess.BackToListing","Kembali ke barang"
"","buynowsuccess.BuyNowReceived","Penawaran ""Beli Sekarang"" Anda telah diterima. Silakan menghubungi penjual untuk menyelesaikan transaksi."
"","buynowsuccess.Congratulations","Selamat!!!"
"","buynowsuccess.CurrentBid","Penawaran Saat Ini:"
"","flag_item.BackToListing","Kembali ke Daftar Iklan"
"","flag_item.FlagItem","Barang Bertanda Bendera"
"","flag_item.Instructions","Bantu kami menjaga situs tetap bersih. Klik salah satu penghubung untuk melaporkan iklan yang tidak diinginkan"
"","flag_item.Miscategorized","Salah Kategori"
"","flag_item.Prohibited","Terlarang"
"","flag_item.Spam","spam"
"","flag_item_success.ApproximatelyPercentOfAllBrandPostingsAreRemovedThroughCommunityFlagging","Sekitar 5% dari semua iklan yang ditayangkan di <<BRAND>> dihapus melalui penandaan bendera oleh komunitas"
"","flag_item_success.BackToListing","Kembali ke Daftar Iklan"
"","flag_item_success.ContinueBrowsingOnBrand","Melanjutkan melihat-lihat di <<BRAND>>"
"","flag_item_success.FlagItem","Barang Bertanda Bendera"
"","flag_item_success.Mistake","Apabila Anda tidak sengaja menandai, jangan kuatir -- memerlukan lebih dari satu bendera untuk dapat mempengaruhi pemasangan."
"","flag_item_success.OnBehalf","Atas nama <<BRAND>> dan seluruh dunia, terima kasih telah meluangkan waktu untuk memberi tanda bendera!"
"","flag_item_success.OnBehalfOfBrandThanksForTakingTheTimeToFlag","Atas nama <<BRAND>> dan seluruh dunia, terima kasih telah meluangkan waktu untuk memberi tanda bendera!"
"","flag_item_success.PercentOfPostingsRemovedByFlaggingAreInViolationOfTheBrandTermsOfUse","90% pemasangan yang dihapus dengan pemberian bendera melanggar ketentuan penggunaan <<BRAND>>"
"","flag_item_success.PostingsRemoved","90% pemasangan yang dihapus dengan pemberian bendera melanggar ketentuan penggunaan <<BRAND>>"
"","flag_item_success.Thanks","Terima kasih telah memberi tanda bendera!"
